#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
14
#I,J,P,Ux,Uy
1 16 1252.478380 0.019218 -0.481336
1 17 1248.887752 0.017279 -0.499567
1 18 1245.572841 0.015271 -0.515826
1 19 1242.585925 0.013203 -0.530049
1 20 1239.974108 0.011083 -0.542180
1 21 1237.778582 0.008920 -0.552172
1 22 1236.033970 0.006721 -0.559984
1 23 1234.767787 0.004495 -0.565587
1 24 1234.000000 0.002252 -0.568957
1 25 1233.742719 0.000000 -0.570082
1 26 1234.000000 -0.002252 -0.568957
1 27 1234.767787 -0.004495 -0.565587
1 28 1236.033970 -0.006721 -0.559984
1 29 1237.778582 -0.008920 -0.552172
1 30 1239.974108 -0.011083 -0.542180
1 31 1242.585925 -0.013203 -0.530049
1 32 1245.572841 -0.015271 -0.515826
1 33 1248.887752 -0.017279 -0.499567
1 34 1252.478380 -0.019218 -0.481336
1 35 1256.288098 -0.021082 -0.461206
1 36 1260.256824 -0.022862 -0.439256
1 37 1264.321970 -0.024552 -0.415572
1 38 1268.419426 -0.026146 -0.390248
1 39 1272.484572 -0.027636 -0.363384
1 40 1276.453298 -0.029017 -0.335086
1 41 1280.263016 -0.030283 -0.305465
1 42 1283.853644 -0.031430 -0.274639
1 43 1287.168555 -0.032453 -0.242729
1 44 1290.155472 -0.033348 -0.209861
1 45 1292.767288 -0.034111 -0.176165
1 46 1294.962814 -0.034740 -0.141774
1 47 1296.707426 -0.035231 -0.106823
1 48 1297.973610 -0.035584 -0.071450
1 49 1298.741396 -0.035796 -0.035796
1 50 1298.998678 -0.035867 -0.000000
1 51 1298.741396 -0.035796 0.035796
1 52 1297.973610 -0.035584 0.071450
1 53 1296.707426 -0.035231 0.106823
1 54 1294.962814 -0.034740 0.141774
1 55 1292.767288 -0.034111 0.176165
1 56 1290.155472 -0.033348 0.209861
1 57 1287.168555 -0.032453 0.242729
1 58 1283.853644 -0.031430 0.274639
1 59 1280.263016 -0.030283 0.305465
1 60 1276.453298 -0.029017 0.335086
1 61 1272.484572 -0.027636 0.363384
1 62 1268.419426 -0.026146 0.390248
1 63 1264.321970 -0.024552 0.415572
1 64 1260.256824 -0.022862 0.439256
1 65 1256.288098 -0.021082 0.461206
1 66 1252.478380 -0.019218 0.481336
1 67 1248.887752 -0.017279 0.499567
1 68 1245.572841 -0.015271 0.515826
1 69 1242.585925 -0.013203 0.530049
1 70 1239.974108 -0.011083 0.542180
1 71 1237.778582 -0.008920 0.552172
1 72 1236.033970 -0.006721 0.559984
1 73 1234.767787 -0.004495 0.565587
1 74 1234.000000 -0.002252 0.568957
1 75 1233.742719 -0.000000 0.570082
1 76 1234.000000 0.002252 0.568957
1 77 1234.767787 0.004495 0.565587
1 78 1236.033970 0.006721 0.559984
1 79 1237.778582 0.008920 0.552172
1 80 1239.974108 0.011083 0.542180
1 81 1242.585925 0.013203 0.530049
1 82 1245.572841 0.015271 0.515826
1 83 1248.887752 0.017279 0.499567
1 84 1252.478380 0.019218 0.481336
1 85 1256.288098 0.021082 0.461206
1 86 1260.256824 0.022862 0.439256
1 87 1264.321970 0.024552 0.415572
1 88 1268.419426 0.026146 0.390248
1 89 1272.484572 0.027636 0.363384
1 90 1276.453298 0.029017 0.335086
1 91 1280.263016 0.030283 0.305465
1 92 1283.853644 0.031430 0.274639
1 93 1287.168555 0.032453 0.242729
1 94 1290.155472 0.033348 0.209861
1 95 1292.767288 0.034111 0.176165
1 96 1294.962814 0.034740 0.141774
1 97 1296.707426 0.035231 0.106823
1 98 1297.973610 0.035584 0.071450
1 99 1298.741396 0.035796 0.035796
1 100 1298.998678 0.035867 0.000000
2 0 1298.230891 0.071591 -0.000000
2 1 1297.973610 0.071450 -0.035584
2 2 1297.205823 0.071027 -0.071027
2 3 1295.939640 0.070323 -0.106190
2 4 1294.195028 0.069342 -0.140934
2 5 1291.999501 0.068088 -0.175121
2 6 1289.387685 0.066564 -0.208618
2 7 1286.400768 0.064778 -0.241291
2 8 1283.085857 0.062736 -0.273012
2 9 1279.495229 0.060447 -0.303656
2 10 1275.685512 0.057919 -0.333101
2 11 1271.716785 0.055162 -0.361231
2 12 1267.651639 0.052188 -0.387936
2 13 1263.554184 0.049008 -0.413110
2 14 1259.489038 0.045634 -0.436654
2 15 1255.520311 0.042080 -0.458474
2 16 1251.710594 0.038361 -0.478485
2 17 1248.119966 0.034489 -0.496607
2 18 1244.805055 0.030482 -0.512770
2 19 1241.818138 0.026355 -0.526909
2 20 1239.206322 0.022123 -0.538968
2 21 1237.010795 0.017804 -0.548901
2 22 1235.266183 0.013415 -0.556667
2 23 1234.000000 0.008973 -0.562236
2 24 1233.232213 0.004495 -0.565587
2 25 1232.974932 0.000000 -0.566705
2 26 1233.232213 -0.004495 -0.565587
2 27 1234.000000 -0.008973 -0.562236
2 28 1235.266183 -0.013415 -0.556667
2 29 1237.010795 -0.017804 -0.548901
2 30 1239.206322 -0.022123 -0.538968
2 31 1241.818138 -0.026355 -0.526909
2 32 1244.805055 -0.030482 -0.512770
2 33 1248.119966 -0.034489 -0.496607
2 34 1251.710594 -0.038361 -0.478485
2 35 1255.520311 -0.042080 -0.458474
2 36 1259.489038 -0.045634 -0.436654
2 37 1263.554184 -0.049008 -0.413110
2 38 1267.651639 -0.052188 -0.387936
2 39 1271.716785 -0.055162 -0.361231
2 40 1275.685512 -0.057919 -0.333101
2 41 1279.495229 -0.060447 -0.303656
2 42 1283.085857 -0.062736 -0.273012
2 43 1286.400768 -0.064778 -0.241291
2 44 1289.387685 -0.066564 -0.208618
2 45 1291.999501 -0.068088 -0.175121
2 46 1294.195028 -0.069342 -0.140934
2 47 1295.939640 -0.070323 -0.106190
2 48 1297.205823 -0.071027 -0.071027
2 49 1297.973610 -0.071450 -0.035584
2 50 1298.230891 -0.071591 -0.000000
2 51 1297.973610 -0.071450 0.035584
2 52 1297.205823 -0.071027 0.071027
2 53 1295.939640 -0.070323 0.106190
2 54 1294.195028 -0.069342 0.140934
2 55 1291.999501 -0.068088 0.175121
2 56 1289.387685 -0.066564 0.208618
2 57 1286.400768 -0.064778 0.241291
2 58 1283.085857 -0.062736 0.273012
2 59 1279.495229 -0.060447 0.303656
2 60 1275.685512 -0.057919 0.333101
2 61 1271.716785 -0.055162 0.361231
2 62 1267.651639 -0.052188 0.387936
2 63 1263.554184 -0.049008 0.413110
2 64 1259.489038 -0.045634 0.436654
2 65 1255.520311 -0.042080 0.458474
2 66 1251.710594 -0.038361 0.478485
2 67 1248.119966 -0.034489 0.496607
2 68 1244.805055 -0.030482 0.512770
2 69 1241.818138 -0.026355 0.526909
2 70 1239.206322 -0.022123 0.538968
2 71 1237.010795 -0.017804 0.548901
2 72 1235.266183 -0.013415 0.556667
2 73 1234.000000 -0.008973 0.562236
2 74 1233.232213 -0.004495 0.565587
2 75 1232.974932 -0.000000 0.566705
2 76 1233.232213 0.004495 0.565587
2 77 1234.000000 0.008973 0.562236
2 78 1235.266183 0.013415 0.556667
2 79 1237.010795 0.017804 0.548901
2 80 1239.206322 0.022123 0.538968
2 81 1241.818138 0.026355 0.526909
2 82 1244.805055 0.030482 0.512770
2 83 1248.119966 0.034489 0.496607
2 84 1251.710594 0.038361 0.478485
2 85 1255.520311 0.042080 0.458474
2 86 1259.489038 0.045634 0.436654
2 87 1263.554184 0.049008 0.413110
2 88 1267.651639 0.052188 0.387936
2 89 1271.716785 0.055162 0.361231
2 90 1275.685512 0.057919 0.333101
2 91 1279.495229 0.060447 0.303656
2 92 1283.085857 0.062736 0.273012
2 93 1286.400768 0.064778 0.241291
2 94 1289.387685 0.066564 0.208618
2 95 1291.999501 0.068088 0.175121
2 96 1294.195028 0.069342 0.140934
2 97 1295.939640 0.070323 0.106190
2 98 1297.205823 0.071027 0.071027
2 99 1297.973610 0.071450 0.035584
2 100 1298.230891 0.071591 0.000000
3 0 1296.964708 0.107034 -0.000000
3 1 1296.707426 0.106823 -0.035231
3 2 1295.939640 0.106190 -0.070323
3 3 1294.673456 0.105138 -0.105138
3 4 1292.928844 0.103671 -0.139538
3 5 1290.733318 0.101795 -0.173387
3 6 1288.121501 0.099518 -0.206552
3 7 1285.134585 0.096847 -0.238901
3 8 1281.819674 0.093795 -0.270308
3 9 1278.229046 0.090372 -0.300648
3 10 1274.419328 0.086592 -0.329801
3 11 1270.450602 0.082471 -0.357653
3 12 1266.385456 0.078024 -0.384093
3 13 1262.288000 0.073270 -0.409018
3 14 1258.222854 0.068226 -0.432328
3 15 1254.254128 0.062913 -0.453932
3 16 1250.444410 0.057352 -0.473745
3 17 1246.853782 0.051564 -0.491688
3 18 1243.538871 0.045573 -0.507691
3 19 1240.551955 0.039402 -0.521690
3 20 1237.940138 0.033075 -0.533630
3 21 1235.744612 0.026618 -0.543464
3 22 1234.000000 0.020056 -0.551153
3 23 1232.733817 0.013415 -0.556667
3 24 1231.966030 0.006721 -0.559984
3 25 1231.708749 0.000000 -0.561091
3 26 1231.966030 -0.006721 -0.559984
3 27 1232.733817 -0.013415 -0.556667
3 28 1234.000000 -0.020056 -0.551153
3 29 1235.744612 -0.026618 -0.543464
3 30 1237.940138 -0.033075 -0.533630
3 31 1240.551955 -0.039402 -0.521690
3 32 1243.538871 -0.045573 -0.507691
3 33 1246.853782 -0.051564 -0.491688
3 34 1250.444410 -0.057352 -0.473745
3 35 1254.254128 -0.062913 -0.453932
3 36 1258.222854 -0.068226 -0.432328
3 37 1262.288000 -0.073270 -0.409018
3 38 1266.385456 -0.078024 -0.384093
3 39 1270.450602 -0.082471 -0.357653
3 40 1274.419328 -0.086592 -0.329801
3 41 1278.229046 -0.090372 -0.300648
3 42 1281.819674 -0.093795 -0.270308
3 43 1285.134585 -0.096847 -0.238901
3 44 1288.121501 -0.099518 -0.206552
3 45 1290.733318 -0.101795 -0.173387
3 46 1292.928844 -0.103671 -0.139538
3 47 1294.673456 -0.105138 -0.105138
3 48 1295.939640 -0.106190 -0.070323
3 49 1296.707426 -0.106823 -0.035231
3 50 1296.964708 -0.107034 -0.000000
3 51 1296.707426 -0.106823 0.035231
3 52 1295.939640 -0.106190 0.070323
3 53 1294.673456 -0.105138 0.105138
3 54 1292.928844 -0.103671 0.139538
3 55 1290.733318 -0.101795 0.173387
3 56 1288.121501 -0.099518 0.206552
3 57 1285.134585 -0.096847 0.238901
3 58 1281.819674 -0.093795 0.270308
3 59 1278.229046 -0.090372 0.300648
3 60 1274.419328 -0.086592 0.329801
3 61 1270.450602 -0.082471 0.357653
3 62 1266.385456 -0.078024 0.384093
3 63 1262.288000 -0.073270 0.409018
3 64 1258.222854 -0.068226 0.432328
3 65 1254.254128 -0.062913 0.453932
3 66 1250.444410 -0.057352 0.473745
3 67 1246.853782 -0.051564 0.491688
3 68 1243.538871 -0.045573 0.507691
3 69 1240.551955 -0.039402 0.521690
3 70 1237.940138 -0.033075 0.533630
3 71 1235.744612 -0.026618 0.543464
3 72 1234.000000 -0.020056 0.551153
3 73 1232.733817 -0.013415 0.556667
3 74 1231.966030 -0.006721 0.559984
3 75 1231.708749 -0.000000 0.561091
3 76 1231.966030 0.006721 0.559984
3 77 1232.733817 0.013415 0.556667
3 78 1234.000000 0.020056 0.551153
3 79 1235.744612 0.026618 0.543464
3 80 1237.940138 0.033075 0.533630
3 81 1240.551955 0.039402 0.521690
3 82 1243.538871 0.045573 0.507691
3 83 1246.853782 0.051564 0.491688
3 84 1250.444410 0.057352 0.473745
3 85 1254.254128 0.062913 0.453932
3 86 1258.222854 0.068226 0.432328
3 87 1262.288000 0.073270 0.409018
3 88 1266.385456 0.078024 0.384093
3 89 1270.450602 0.082471 0.357653
3 90 1274.419328 0.086592 0.329801
3 91 1278.229046 0.090372 0.300648
3 92 1281.819674 0.093795 0.270308
3 93 1285.134585 0.096847 0.238901
3 94 1288.121501 0.099518 0.206552
3 95 1290.733318 0.101795 0.173387
3 96 1292.928844 0.103671 0.139538
3 97 1294.673456 0.105138 0.105138
3 98 1295.939640 0.106190 0.070323
3 99 1296.707426 0.106823 0.035231
3 100 1296.964708 0.107034 0.000000
4 0 1295.220096 0.142054 -0.000000
4 1 1294.962814 0.141774 -0.034740
4 2 1294.195028 0.140934 -0.069342
4 3 1292.928844 0.139538 -0.103671
4 4 1291.184233 0.137591 -0.137591
4 5 1288.988706 0.135101 -0.170968
4 6 1286.376890 0.132078 -0.203670
4 7 1283.389973 0.128534 -0.235568
4 8 1280.075062 0.124483 -0.266537
4 9 1276.484434 0.119940 -0.296453
4 10 1272.674717 0.114924 -0.325200
4 11 1268.705990 0.109454 -0.352663
4 12 1264.640844 0.103553 -0.378735
4 13 1260.543389 0.097243 -0.403312
4 14 1256.478243 0.090549 -0.426297
4 15 1252.509516 0.083497 -0.447600
4 16 1248.699798 0.076116 -0.467136
4 17 1245.109171 0.068435 -0.484828
4 18 1241.794260 0.060484 -0.500608
4 19 1238.807343 0.052294 -0.514411
4 20 1236.195526 0.043897 -0.526185
4 21 1234.000000 0.035327 -0.535882
4 22 1232.255388 0.026618 -0.543464
4 23 1230.989205 0.017804 -0.548901
4 24 1230.221418 0.008920 -0.552172
4 25 1229.964137 0.000000 -0.553263
4 26 1230.221418 -0.008920 -0.552172
4 27 1230.989205 -0.017804 -0.548901
4 28 1232.255388 -0.026618 -0.543464
4 29 1234.000000 -0.035327 -0.535882
4 30 1236.195526 -0.043897 -0.526185
4 31 1238.807343 -0.052294 -0.514411
4 32 1241.794260 -0.060484 -0.500608
4 33 1245.109171 -0.068435 -0.484828
4 34 1248.699798 -0.076116 -0.467136
4 35 1252.509516 -0.083497 -0.447600
4 36 1256.478243 -0.090549 -0.426297
4 37 1260.543389 -0.097243 -0.403312
4 38 1264.640844 -0.103553 -0.378735
4 39 1268.705990 -0.109454 -0.352663
4 40 1272.674717 -0.114924 -0.325200
4 41 1276.484434 -0.119940 -0.296453
4 42 1280.075062 -0.124483 -0.266537
4 43 1283.389973 -0.128534 -0.235568
4 44 1286.376890 -0.132078 -0.203670
4 45 1288.988706 -0.135101 -0.170968
4 46 1291.184233 -0.137591 -0.137591
4 47 1292.928844 -0.139538 -0.103671
4 48 1294.195028 -0.140934 -0.069342
4 49 1294.962814 -0.141774 -0.034740
4 50 1295.220096 -0.142054 -0.000000
4 51 1294.962814 -0.141774 0.034740
4 52 1294.195028 -0.140934 0.069342
4 53 1292.928844 -0.139538 0.103671
4 54 1291.184233 -0.137591 0.137591
4 55 1288.988706 -0.135101 0.170968
4 56 1286.376890 -0.132078 0.203670
4 57 1283.389973 -0.128534 0.235568
4 58 1280.075062 -0.124483 0.266537
4 59 1276.484434 -0.119940 0.296453
4 60 1272.674717 -0.114924 0.325200
4 61 1268.705990 -0.109454 0.352663
4 62 1264.640844 -0.103553 0.378735
4 63 1260.543389 -0.097243 0.403312
4 64 1256.478243 -0.090549 0.426297
4 65 1252.509516 -0.083497 0.447600
4 66 1248.699798 -0.076116 0.467136
4 67 1245.109171 -0.068435 0.484828
4 68 1241.794260 -0.060484 0.500608
4 69 1238.807343 -0.052294 0.514411
4 70 1236.195526 -0.043897 0.526185
4 71 1234.000000 -0.035327 0.535882
4 72 1232.255388 -0.026618 0.543464
4 73 1230.989205 -0.017804 0.548901
4 74 1230.221418 -0.008920 0.552172
4 75 1229.964137 -0.000000 0.553263
4 76 1230.221418 0.008920 0.552172
4 77 1230.989205 0.017804 0.548901
4 78 1232.255388 0.026618 0.543464
4 79 1234.000000 0.035327 0.535882
4 80 1236.195526 0.043897 0.526185
4 81 1238.807343 0.052294 0.514411
4 82 1241.794260 0.060484 0.500608
4 83 1245.109171 0.068435 0.484828
4 84 1248.699798 0.076116 0.467136
4 85 1252.509516 0.083497 0.447600
4 86 1256.478243 0.090549 0.426297
4 87 1260.543389 0.097243 0.403312
4 88 1264.640844 0.103553 0.378735
4 89 1268.705990 0.109454 0.352663
4 90 1272.674717 0.114924 0.325200
4 91 1276.484434 0.119940 0.296453
4 92 1280.075062 0.124483 0.266537
4 93 1283.389973 0.128534 0.235568
4 94 1286.376890 0.132078 0.203670
4 95 1288.988706 0.135101 0.170968
4 96 1291.184233 0.137591 0.137591
4 97 1292.928844 0.139538 0.103671
4 98 1294.195028 0.140934 0.069342
4 99 1294.962814 0.141774 0.034740
4 100 1295.220096 0.142054 0.000000
5 0 1293.024569 0.176513 -0.000000
5 1 1292.767288 0.176165 -0.034111
5 2 1291.999501 0.175121 -0.068088
5 3 1290.733318 0.173387 -0.101795
5 4 1288.988706 0.170968 -0.135101
5 5 1286.793180 0.167874 -0.167874
5 6 1284.181363 0.164118 -0.199984
5 7 1281.194447 0.159714 -0.231305
5 8 1277.879536 0.154680 -0.261714
5 9 1274.288908 0.149035 -0.291089
5 10 1270.479190 0.142802 -0.319316
5 11 1266.510464 0.136006 -0.346282
5 12 1262.445318 0.128673 -0.371882
5 13 1258.347862 0.120832 -0.396014
5 14 1254.282716 0.112514 -0.418583
5 15 1250.313990 0.103752 -0.439500
5 16 1246.504272 0.094581 -0.458683
5 17 1242.913644 0.085036 -0.476055
5 18 1239.598733 0.075156 -0.491549
5 19 1236.611816 0.064979 -0.505103
5 20 1234.000000 0.054546 -0.516663
5 21 1231.804474 0.043897 -0.526185
5 22 1230.059862 0.033075 -0.533630
5 23 1228.793678 0.022123 -0.538968
5 24 1228.025892 0.011083 -0.542180
5 25 1227.768610 0.000000 -0.543252
5 26 1228.025892 -0.011083 -0.542180
5 27 1228.793678 -0.022123 -0.538968
5 28 1230.059862 -0.033075 -0.533630
5 29 1231.804474 -0.043897 -0.526185
5 30 1234.000000 -0.054546 -0.516663
5 31 1236.611816 -0.064979 -0.505103
5 32 1239.598733 -0.075156 -0.491549
5 33 1242.913644 -0.085036 -0.476055
5 34 1246.504272 -0.094581 -0.458683
5 35 1250.313990 -0.103752 -0.439500
5 36 1254.282716 -0.112514 -0.418583
5 37 1258.347862 -0.120832 -0.396014
5 38 1262.445318 -0.128673 -0.371882
5 39 1266.510464 -0.136006 -0.346282
5 40 1270.479190 -0.142802 -0.319316
5 41 1274.288908 -0.149035 -0.291089
5 42 1277.879536 -0.154680 -0.261714
5 43 1281.194447 -0.159714 -0.231305
5 44 1284.181363 -0.164118 -0.199984
5 45 1286.793180 -0.167874 -0.167874
5 46 1288.988706 -0.170968 -0.135101
5 47 1290.733318 -0.173387 -0.101795
5 48 1291.999501 -0.175121 -0.068088
5 49 1292.767288 -0.176165 -0.034111
5 50 1293.024569 -0.176513 -0.000000
5 51 1292.767288 -0.176165 0.034111
5 52 1291.999501 -0.175121 0.068088
5 53 1290.733318 -0.173387 0.101795
5 54 1288.988706 -0.170968 0.135101
5 55 1286.793180 -0.167874 0.167874
5 56 1284.181363 -0.164118 0.199984
5 57 1281.194447 -0.159714 0.231305
5 58 1277.879536 -0.154680 0.261714
5 59 1274.288908 -0.149035 0.291089
5 60 1270.479190 -0.142802 0.319316
5 61 1266.510464 -0.136006 0.346282
5 62 1262.445318 -0.128673 0.371882
5 63 1258.347862 -0.120832 0.396014
5 64 1254.282716 -0.112514 0.418583
5 65 1250.313990 -0.103752 0.439500
5 66 1246.504272 -0.094581 0.458683
5 67 1242.913644 -0.085036 0.476055
5 68 1239.598733 -0.075156 0.491549
5 69 1236.611816 -0.064979 0.505103
5 70 1234.000000 -0.054546 0.516663
5 71 1231.804474 -0.043897 0.526185
5 72 1230.059862 -0.033075 0.533630
5 73 1228.793678 -0.022123 0.538968
5 74 1228.025892 -0.011083 0.542180
5 75 1227.768610 -0.000000 0.543252
5 76 1228.025892 0.011083 0.542180
5 77 1228.793678 0.022123 0.538968
5 78 1230.059862 0.033075 0.533630
5 79 1231.804474 0.043897 0.526185
5 80 1234.000000 0.054546 0.516663
5 81 1236.611816 0.064979 0.505103
5 82 1239.598733 0.075156 0.491549
5 83 1242.913644 0.085036 0.476055
5 84 1246.504272 0.094581 0.458683
5 85 1250.313990 0.103752 0.439500
5 86 1254.282716 0.112514 0.418583
5 87 1258.347862 0.120832 0.396014
5 88 1262.445318 0.128673 0.371882
5 89 1266.510464 0.136006 0.346282
5 90 1270.479190 0.142802 0.319316
5 91 1274.288908 0.149035 0.291089
5 92 1277.879536 0.154680 0.261714
5 93 1281.194447 0.159714 0.231305
5 94 1284.181363 0.164118 0.199984
5 95 1286.793180 0.167874 0.167874
5 96 1288.988706 0.170968 0.135101
5 97 1290.733318 0.173387 0.101795
5 98 1291.999501 0.175121 0.068088
5 99 1292.767288 0.176165 0.034111
5 100 1293.024569 0.176513 0.000000
6 0 1290.412753 0.210276 -0.000000
6 1 1290.155472 0.209861 -0.033348
6 2 1289.387685 0.208618 -0.066564
6 3 1288.121501 0.206552 -0.099518
6 4 1286.376890 0.203670 -0.132078
6 5 1284.181363 0.199984 -0.164118
6 6 1281.569547 0.195510 -0.195510
6 7 1278.582630 0.190263 -0.226130
6 8 1275.267719 0.184266 -0.255858
6 9 1271.677091 0.177542 -0.284576
6 10 1267.867374 0.170117 -0.312171
6 11 1263.898647 0.162021 -0.338534
6 12 1259.833501 0.153285 -0.363561
6 13 1255.736046 0.143944 -0.387153
6 14 1251.670900 0.134035 -0.409217
6 15 1247.702173 0.123597 -0.429666
6 16 1243.892455 0.112672 -0.448420
6 17 1240.301828 0.101301 -0.465404
6 18 1236.986917 0.089531 -0.480551
6 19 1234.000000 0.077408 -0.493801
6 20 1231.388184 0.064979 -0.505103
6 21 1229.192657 0.052294 -0.514411
6 22 1227.448045 0.039402 -0.521690
6 23 1226.181862 0.026355 -0.526909
6 24 1225.414075 0.013203 -0.530049
6 25 1225.156794 0.000000 -0.531097
6 26 1225.414075 -0.013203 -0.530049
6 27 1226.181862 -0.026355 -0.526909
6 28 1227.448045 -0.039402 -0.521690
6 29 1229.192657 -0.052294 -0.514411
6 30 1231.388184 -0.064979 -0.505103
6 31 1234.000000 -0.077408 -0.493801
6 32 1236.986917 -0.089531 -0.480551
6 33 1240.301828 -0.101301 -0.465404
6 34 1243.892455 -0.112672 -0.448420
6 35 1247.702173 -0.123597 -0.429666
6 36 1251.670900 -0.134035 -0.409217
6 37 1255.736046 -0.143944 -0.387153
6 38 1259.833501 -0.153285 -0.363561
6 39 1263.898647 -0.162021 -0.338534
6 40 1267.867374 -0.170117 -0.312171
6 41 1271.677091 -0.177542 -0.284576
6 42 1275.267719 -0.184266 -0.255858
6 43 1278.582630 -0.190263 -0.226130
6 44 1281.569547 -0.195510 -0.195510
6 45 1284.181363 -0.199984 -0.164118
6 46 1286.376890 -0.203670 -0.132078
6 47 1288.121501 -0.206552 -0.099518
