#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
1
#I,J,P,Ux,Uy
4 14 1297.595827 0.152305 -0.717043
4 15 1286.367438 0.140445 -0.752875
4 16 1275.588920 0.128030 -0.785735
4 17 1265.430255 0.115110 -0.815495
4 18 1256.051652 0.101735 -0.842036
4 19 1247.601016 0.087959 -0.865254
4 20 1240.211621 0.073836 -0.885057
4 21 1234.000000 0.059422 -0.901368
4 22 1229.064115 0.044773 -0.914121
4 23 1225.481807 0.029947 -0.923266
4 24 1223.309572 0.015003 -0.928768
4 25 1222.581667 0.000000 -0.930604
4 26 1223.309572 -0.015003 -0.928768
4 27 1225.481807 -0.029947 -0.923266
4 28 1229.064115 -0.044773 -0.914121
4 29 1234.000000 -0.059422 -0.901368
4 30 1240.211621 -0.073836 -0.885057
4 31 1247.601016 -0.087959 -0.865254
4 32 1256.051652 -0.101735 -0.842036
4 33 1265.430255 -0.115110 -0.815495
4 34 1275.588920 -0.128030 -0.785735
4 35 1286.367438 -0.140445 -0.752875
4 36 1297.595827 -0.152305 -0.717043
4 37 1309.097007 -0.163565 -0.678381
4 38 1320.689598 -0.174179 -0.637043
4 39 1332.190778 -0.184105 -0.593190
4 40 1343.419166 -0.193305 -0.546996
4 41 1354.197684 -0.201743 -0.498643
4 42 1364.356349 -0.209384 -0.448322
4 43 1373.734953 -0.216198 -0.396232
4 44 1382.185588 -0.222160 -0.342578
4 45 1389.574983 -0.227244 -0.287573
4 46 1395.786604 -0.231432 -0.231432
4 47 1400.722489 -0.234706 -0.174378
4 48 1404.304797 -0.237055 -0.116636
4 49 1406.477032 -0.238467 -0.058433
4 50 1407.204937 -0.238939 -0.000000
4 51 1406.477032 -0.238467 0.058433
4 52 1404.304797 -0.237055 0.116636
4 53 1400.722489 -0.234706 0.174378
4 54 1395.786604 -0.231432 0.231432
4 55 1389.574983 -0.227244 0.287573
4 56 1382.185588 -0.222160 0.342578
4 57 1373.734953 -0.216198 0.396232
4 58 1364.356349 -0.209384 0.448322
4 59 1354.197684 -0.201743 0.498643
4 60 1343.419166 -0.193305 0.546996
4 61 1332.190778 -0.184105 0.593190
4 62 1320.689598 -0.174179 0.637043
4 63 1309.097007 -0.163565 0.678381
4 64 1297.595827 -0.152305 0.717043
4 65 1286.367438 -0.140445 0.752875
4 66 1275.588920 -0.128030 0.785735
4 67 1265.430255 -0.115110 0.815495
4 68 1256.051652 -0.101735 0.842036
4 69 1247.601016 -0.087959 0.865254
4 70 1240.211621 -0.073836 0.885057
4 71 1234.000000 -0.059422 0.901368
4 72 1229.064115 -0.044773 0.914121
4 73 1225.481807 -0.029947 0.923266
4 74 1223.309572 -0.015003 0.928768
4 75 1222.581667 -0.000000 0.930604
4 76 1223.309572 0.015003 0.928768
4 77 1225.481807 0.029947 0.923266
4 78 1229.064115 0.044773 0.914121
4 79 1234.000000 0.059422 0.901368
4 80 1240.211621 0.073836 0.885057
4 81 1247.601016 0.087959 0.865254
4 82 1256.051652 0.101735 0.842036
4 83 1265.430255 0.115110 0.815495
4 84 1275.588920 0.128030 0.785735
4 85 1286.367438 0.140445 0.752875
4 86 1297.595827 0.152305 0.717043
4 87 1309.097007 0.163565 0.678381
4 88 1320.689598 0.174179 0.637043
4 89 1332.190778 0.184105 0.593190
4 90 1343.419166 0.193305 0.546996
4 91 1354.197684 0.201743 0.498643
4 92 1364.356349 0.209384 0.448322
4 93 1373.734953 0.216198 0.396232
4 94 1382.185588 0.222160 0.342578
4 95 1389.574983 0.227244 0.287573
4 96 1395.786604 0.231432 0.231432
4 97 1400.722489 0.234706 0.174378
4 98 1404.304797 0.237055 0.116636
4 99 1406.477032 0.238467 0.058433
4 100 1407.204937 0.238939 0.000000
5 0 1400.993316 0.296900 -0.000000
5 1 1400.265411 0.296314 -0.057376
5 2 1398.093176 0.294559 -0.114525
5 3 1394.510868 0.291641 -0.171222
5 4 1389.574983 0.287573 -0.227244
5 5 1383.363362 0.282369 -0.282369
5 6 1375.973967 0.276051 -0.336379
5 7 1367.523332 0.268643 -0.389062
5 8 1358.144729 0.260176 -0.440210
5 9 1347.986064 0.250681 -0.489620
5 10 1337.207545 0.240197 -0.537098
5 11 1325.979157 0.228766 -0.582456
5 12 1314.477977 0.216431 -0.625515
5 13 1302.885386 0.203242 -0.666106
5 14 1291.384206 0.189251 -0.704068
5 15 1280.155817 0.174514 -0.739251
5 16 1269.377299 0.159087 -0.771517
5 17 1259.218634 0.143033 -0.800738
5 18 1249.840031 0.126414 -0.826799
5 19 1241.389396 0.109296 -0.849597
5 20 1234.000000 0.091747 -0.869042
5 21 1227.788379 0.073836 -0.885057
5 22 1222.852494 0.055634 -0.897580
5 23 1219.270186 0.037211 -0.906560
5 24 1217.097951 0.018643 -0.911962
5 25 1216.370047 0.000000 -0.913765
5 26 1217.097951 -0.018643 -0.911962
5 27 1219.270186 -0.037211 -0.906560
5 28 1222.852494 -0.055634 -0.897580
5 29 1227.788379 -0.073836 -0.885057
5 30 1234.000000 -0.091747 -0.869042
5 31 1241.389396 -0.109296 -0.849597
5 32 1249.840031 -0.126414 -0.826799
5 33 1259.218634 -0.143033 -0.800738
5 34 1269.377299 -0.159087 -0.771517
5 35 1280.155817 -0.174514 -0.739251
5 36 1291.384206 -0.189251 -0.704068
5 37 1302.885386 -0.203242 -0.666106
5 38 1314.477977 -0.216431 -0.625515
5 39 1325.979157 -0.228766 -0.582456
5 40 1337.207545 -0.240197 -0.537098
5 41 1347.986064 -0.250681 -0.489620
5 42 1358.144729 -0.260176 -0.440210
5 43 1367.523332 -0.268643 -0.389062
5 44 1375.973967 -0.276051 -0.336379
5 45 1383.363362 -0.282369 -0.282369
5 46 1389.574983 -0.287573 -0.227244
5 47 1394.510868 -0.291641 -0.171222
5 48 1398.093176 -0.294559 -0.114525
5 49 1400.265411 -0.296314 -0.057376
5 50 1400.993316 -0.296900 -0.000000
5 51 1400.265411 -0.296314 0.057376
5 52 1398.093176 -0.294559 0.114525
5 53 1394.510868 -0.291641 0.171222
5 54 1389.574983 -0.287573 0.227244
5 55 1383.363362 -0.282369 0.282369
5 56 1375.973967 -0.276051 0.336379
5 57 1367.523332 -0.268643 0.389062
5 58 1358.144729 -0.260176 0.440210
5 59 1347.986064 -0.250681 0.489620
5 60 1337.207545 -0.240197 0.537098
5 61 1325.979157 -0.228766 0.582456
5 62 1314.477977 -0.216431 0.625515
5 63 1302.885386 -0.203242 0.666106
5 64 1291.384206 -0.189251 0.704068
5 65 1280.155817 -0.174514 0.739251
5 66 1269.377299 -0.159087 0.771517
5 67 1259.218634 -0.143033 0.800738
5 68 1249.840031 -0.126414 0.826799
5 69 1241.389396 -0.109296 0.849597
5 70 1234.000000 -0.091747 0.869042
5 71 1227.788379 -0.073836 0.885057
5 72 1222.852494 -0.055634 0.897580
5 73 1219.270186 -0.037211 0.906560
5 74 1217.097951 -0.018643 0.911962
5 75 1216.370047 -0.000000 0.913765
5 76 1217.097951 0.018643 0.911962
5 77 1219.270186 0.037211 0.906560
5 78 1222.852494 0.055634 0.897580
5 79 1227.788379 0.073836 0.885057
5 80 1234.000000 0.091747 0.869042
5 81 1241.389396 0.109296 0.849597
5 82 1249.840031 0.126414 0.826799
5 83 1259.218634 0.143033 0.800738
5 84 1269.377299 0.159087 0.771517
5 85 1280.155817 0.174514 0.739251
5 86 1291.384206 0.189251 0.704068
5 87 1302.885386 0.203242 0.666106
5 88 1314.477977 0.216431 0.625515
5 89 1325.979157 0.228766 0.582456
5 90 1337.207545 0.240197 0.537098
5 91 1347.986064 0.250681 0.489620
5 92 1358.144729 0.260176 0.440210
5 93 1367.523332 0.268643 0.389062
5 94 1375.973967 0.276051 0.336379
5 95 1383.363362 0.282369 0.282369
5 96 1389.574983 0.287573 0.227244
5 97 1394.510868 0.291641 0.171222
5 98 1398.093176 0.294559 0.114525
5 99 1400.265411 0.296314 0.057376
5 100 1400.993316 0.296900 0.000000
6 0 1393.603920 0.353690 -0.000000
6 1 1392.876015 0.352992 -0.056092
6 2 1390.703780 0.350901 -0.111963
6 3 1387.121473 0.347425 -0.167391
6 4 1382.185588 0.342578 -0.222160
6 5 1375.973967 0.336379 -0.276051
6 6 1368.584571 0.328853 -0.328853
6 7 1360.133936 0.320028 -0.380357
6 8 1350.755333 0.309941 -0.430360
6 9 1340.596668 0.298630 -0.478664
6 10 1329.818149 0.286141 -0.525080
6 11 1318.589761 0.272523 -0.569423
6 12 1307.088581 0.257829 -0.611519
6 13 1295.495990 0.242118 -0.651202
6 14 1283.994810 0.225451 -0.688314
6 15 1272.766422 0.207894 -0.722711
6 16 1261.987903 0.189517 -0.754255
6 17 1251.829238 0.170392 -0.782822
6 18 1242.450635 0.150594 -0.808300
6 19 1234.000000 0.130202 -0.830587
6 20 1226.610604 0.109296 -0.849597
6 21 1220.398984 0.087959 -0.865254
6 22 1215.463098 0.066275 -0.877496
6 23 1211.880791 0.044329 -0.886275
6 24 1209.708556 0.022208 -0.891557
6 25 1208.980651 0.000000 -0.893319
6 26 1209.708556 -0.022208 -0.891557
6 27 1211.880791 -0.044329 -0.886275
6 28 1215.463098 -0.066275 -0.877496
6 29 1220.398984 -0.087959 -0.865254
6 30 1226.610604 -0.109296 -0.849597
6 31 1234.000000 -0.130202 -0.830587
6 32 1242.450635 -0.150594 -0.808300
6 33 1251.829238 -0.170392 -0.782822
6 34 1261.987903 -0.189517 -0.754255
6 35 1272.766422 -0.207894 -0.722711
6 36 1283.994810 -0.225451 -0.688314
6 37 1295.495990 -0.242118 -0.651202
6 38 1307.088581 -0.257829 -0.611519
6 39 1318.589761 -0.272523 -0.569423
6 40 1329.818149 -0.286141 -0.525080
6 41 1340.596668 -0.298630 -0.478664
6 42 1350.755333 -0.309941 -0.430360
6 43 1360.133936 -0.320028 -0.380357
6 44 1368.584571 -0.328853 -0.328853
6 45 1375.973967 -0.336379 -0.276051
6 46 1382.185588 -0.342578 -0.222160
6 47 1387.121473 -0.347425 -0.167391
