#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
8
#I,J,P,Ux,Uy
2 37 1281.761760 -0.062301 -0.525166
2 38 1288.383553 -0.066344 -0.493164
2 39 1294.953131 -0.070125 -0.459215
2 40 1301.366888 -0.073629 -0.423454
2 41 1307.523676 -0.076843 -0.386022
2 42 1313.326397 -0.079753 -0.347066
2 43 1318.683540 -0.082349 -0.306741
2 44 1323.510620 -0.084620 -0.265205
2 45 1327.731509 -0.086556 -0.222623
2 46 1331.279644 -0.088151 -0.179162
2 47 1334.099066 -0.089399 -0.134994
2 48 1336.145313 -0.090293 -0.090293
2 49 1337.386113 -0.090831 -0.045236
2 50 1337.801899 -0.091011 -0.000000
2 51 1337.386113 -0.090831 0.045236
2 52 1336.145313 -0.090293 0.090293
2 53 1334.099066 -0.089399 0.134994
2 54 1331.279644 -0.088151 0.179162
2 55 1327.731509 -0.086556 0.222623
2 56 1323.510620 -0.084620 0.265205
2 57 1318.683540 -0.082349 0.306741
2 58 1313.326397 -0.079753 0.347066
2 59 1307.523676 -0.076843 0.386022
2 60 1301.366888 -0.073629 0.423454
2 61 1294.953131 -0.070125 0.459215
2 62 1288.383553 -0.066344 0.493164
2 63 1281.761760 -0.062301 0.525166
2 64 1275.192182 -0.058012 0.555096
2 65 1268.778424 -0.053495 0.582835
2 66 1262.621637 -0.048766 0.608273
2 67 1256.818915 -0.043845 0.631312
2 68 1251.461772 -0.038750 0.651858
2 69 1246.634693 -0.033503 0.669832
2 70 1242.413803 -0.028124 0.685163
2 71 1238.865669 -0.022633 0.697790
2 72 1236.046247 -0.017054 0.707662
2 73 1234.000000 -0.011407 0.714742
2 74 1232.759200 -0.005715 0.719002
2 75 1232.343414 -0.000000 0.720423
2 76 1232.759200 0.005715 0.719002
2 77 1234.000000 0.011407 0.714742
2 78 1236.046247 0.017054 0.707662
2 79 1238.865669 0.022633 0.697790
2 80 1242.413803 0.028124 0.685163
2 81 1246.634693 0.033503 0.669832
2 82 1251.461772 0.038750 0.651858
2 83 1256.818915 0.043845 0.631312
2 84 1262.621637 0.048766 0.608273
2 85 1268.778424 0.053495 0.582835
2 86 1275.192182 0.058012 0.555096
2 87 1281.761760 0.062301 0.525166
2 88 1288.383553 0.066344 0.493164
2 89 1294.953131 0.070125 0.459215
2 90 1301.366888 0.073629 0.423454
2 91 1307.523676 0.076843 0.386022
2 92 1313.326397 0.079753 0.347066
2 93 1318.683540 0.082349 0.306741
2 94 1323.510620 0.084620 0.265205
2 95 1327.731509 0.086556 0.222623
2 96 1331.279644 0.088151 0.179162
2 97 1334.099066 0.089399 0.134994
2 98 1336.145313 0.090293 0.090293
2 99 1337.386113 0.090831 0.045236
2 100 1337.801899 0.091011 0.000000
3 0 1335.755652 0.136067 -0.000000
3 1 1335.339866 0.135798 -0.044788
3 2 1334.099066 0.134994 -0.089399
3 3 1332.052819 0.133657 -0.133657
3 4 1329.233397 0.131792 -0.177387
3 5 1325.685263 0.129407 -0.220418
3 6 1321.464373 0.126512 -0.262578
3 7 1316.637294 0.123117 -0.303703
3 8 1311.280151 0.119236 -0.343629
3 9 1305.477429 0.114885 -0.382198
3 10 1299.320642 0.110080 -0.419260
3 11 1292.906884 0.104841 -0.454666
3 12 1286.337306 0.099188 -0.488279
3 13 1279.715513 0.093144 -0.519964
3 14 1273.145935 0.086732 -0.549597
3 15 1266.732178 0.079978 -0.577061
3 16 1260.575390 0.072908 -0.602248
3 17 1254.772669 0.065551 -0.625058
3 18 1249.415526 0.057934 -0.645401
3 19 1244.588446 0.050090 -0.663197
3 20 1240.367557 0.042047 -0.678376
3 21 1236.819422 0.033838 -0.690878
3 22 1234.000000 0.025496 -0.700653
3 23 1231.953753 0.017054 -0.707662
3 24 1230.712953 0.008544 -0.711879
3 25 1230.297167 0.000000 -0.713287
3 26 1230.712953 -0.008544 -0.711879
3 27 1231.953753 -0.017054 -0.707662
3 28 1234.000000 -0.025496 -0.700653
3 29 1236.819422 -0.033838 -0.690878
