#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
11
#I,J,P,Ux,Uy
0 83 1253.253111 0.000000 0.564373
0 84 1257.817694 0.000000 0.543778
0 85 1262.660794 0.000000 0.521036
0 86 1267.706034 0.000000 0.496239
0 87 1272.873848 0.000000 0.469482
0 88 1278.082735 0.000000 0.440873
0 89 1283.250548 0.000000 0.410524
0 90 1288.295788 0.000000 0.378555
0 91 1293.138889 0.000000 0.345092
0 92 1297.703471 0.000000 0.310267
0 93 1301.917549 0.000000 0.274217
0 94 1305.714664 0.000000 0.237086
0 95 1309.034934 0.000000 0.199018
0 96 1311.825995 0.000000 0.160165
0 97 1314.043831 0.000000 0.120680
0 98 1315.653466 0.000000 0.080719
0 99 1316.629514 0.000000 0.040439
0 100 1316.956582 0.000000 0.000000
1 0 1316.629514 0.040439 -0.000000
1 1 1316.302445 0.040360 -0.040360
1 2 1315.326397 0.040121 -0.080560
1 3 1313.716762 0.039723 -0.120442
1 4 1311.498926 0.039169 -0.159849
1 5 1308.707865 0.038460 -0.198625
1 6 1305.387595 0.037600 -0.236618
1 7 1301.590480 0.036591 -0.273676
1 8 1297.376402 0.035437 -0.309655
1 9 1292.811820 0.034144 -0.344411
1 10 1287.968719 0.032716 -0.377808
1 11 1282.923479 0.031159 -0.409714
1 12 1277.755666 0.029479 -0.440003
1 13 1272.546779 0.027683 -0.468556
1 14 1267.378966 0.025777 -0.495259
1 15 1262.333726 0.023770 -0.520008
1 16 1257.490625 0.021669 -0.542705
1 17 1252.926043 0.019482 -0.563260
1 18 1248.711965 0.017218 -0.581592
1 19 1244.914849 0.014887 -0.597628
1 20 1241.594580 0.012496 -0.611306
1 21 1238.803519 0.010057 -0.622572
1 22 1236.585683 0.007578 -0.631380
1 23 1234.976048 0.005068 -0.637697
1 24 1234.000000 0.002539 -0.641497
1 25 1233.672931 0.000000 -0.642766
1 26 1234.000000 -0.002539 -0.641497
1 27 1234.976048 -0.005068 -0.637697
1 28 1236.585683 -0.007578 -0.631380
1 29 1238.803519 -0.010057 -0.622572
1 30 1241.594580 -0.012496 -0.611306
1 31 1244.914849 -0.014887 -0.597628
1 32 1248.711965 -0.017218 -0.581592
1 33 1252.926043 -0.019482 -0.563260
1 34 1257.490625 -0.021669 -0.542705
1 35 1262.333726 -0.023770 -0.520008
1 36 1267.378966 -0.025777 -0.495259
1 37 1272.546779 -0.027683 -0.468556
1 38 1277.755666 -0.029479 -0.440003
1 39 1282.923479 -0.031159 -0.409714
1 40 1287.968719 -0.032716 -0.377808
1 41 1292.811820 -0.034144 -0.344411
1 42 1297.376402 -0.035437 -0.309655
1 43 1301.590480 -0.036591 -0.273676
1 44 1305.387595 -0.037600 -0.236618
1 45 1308.707865 -0.038460 -0.198625
1 46 1311.498926 -0.039169 -0.159849
1 47 1313.716762 -0.039723 -0.120442
1 48 1315.326397 -0.040121 -0.080560
1 49 1316.302445 -0.040360 -0.040360
1 50 1316.629514 -0.040439 -0.000000
1 51 1316.302445 -0.040360 0.040360
1 52 1315.326397 -0.040121 0.080560
1 53 1313.716762 -0.039723 0.120442
1 54 1311.498926 -0.039169 0.159849
1 55 1308.707865 -0.038460 0.198625
1 56 1305.387595 -0.037600 0.236618
1 57 1301.590480 -0.036591 0.273676
1 58 1297.376402 -0.035437 0.309655
1 59 1292.811820 -0.034144 0.344411
1 60 1287.968719 -0.032716 0.377808
1 61 1282.923479 -0.031159 0.409714
1 62 1277.755666 -0.029479 0.440003
1 63 1272.546779 -0.027683 0.468556
1 64 1267.378966 -0.025777 0.495259
1 65 1262.333726 -0.023770 0.520008
1 66 1257.490625 -0.021669 0.542705
1 67 1252.926043 -0.019482 0.563260
1 68 1248.711965 -0.017218 0.581592
1 69 1244.914849 -0.014887 0.597628
1 70 1241.594580 -0.012496 0.611306
1 71 1238.803519 -0.010057 0.622572
1 72 1236.585683 -0.007578 0.631380
1 73 1234.976048 -0.005068 0.637697
1 74 1234.000000 -0.002539 0.641497
1 75 1233.672931 -0.000000 0.642766
1 76 1234.000000 0.002539 0.641497
1 77 1234.976048 0.005068 0.637697
1 78 1236.585683 0.007578 0.631380
1 79 1238.803519 0.010057 0.622572
1 80 1241.594580 0.012496 0.611306
1 81 1244.914849 0.014887 0.597628
1 82 1248.711965 0.017218 0.581592
1 83 1252.926043 0.019482 0.563260
1 84 1257.490625 0.021669 0.542705
1 85 1262.333726 0.023770 0.520008
1 86 1267.378966 0.025777 0.495259
1 87 1272.546779 0.027683 0.468556
1 88 1277.755666 0.029479 0.440003
1 89 1282.923479 0.031159 0.409714
1 90 1287.968719 0.032716 0.377808
1 91 1292.811820 0.034144 0.344411
1 92 1297.376402 0.035437 0.309655
1 93 1301.590480 0.036591 0.273676
1 94 1305.387595 0.037600 0.236618
1 95 1308.707865 0.038460 0.198625
1 96 1311.498926 0.039169 0.159849
1 97 1313.716762 0.039723 0.120442
1 98 1315.326397 0.040121 0.080560
1 99 1316.302445 0.040360 0.040360
1 100 1316.629514 0.040439 0.000000
2 0 1315.653466 0.080719 -0.000000
2 1 1315.326397 0.080560 -0.040121
2 2 1314.350349 0.080083 -0.080083
2 3 1312.740714 0.079289 -0.119729
2 4 1310.522878 0.078183 -0.158902
2 5 1307.731817 0.076768 -0.197449
2 6 1304.411547 0.075051 -0.235216
2 7 1300.614432 0.073037 -0.272055
2 8 1296.400354 0.070735 -0.307820
2 9 1291.835772 0.068153 -0.342371
2 10 1286.992671 0.065303 -0.375570
2 11 1281.947431 0.062195 -0.407287
2 12 1276.779618 0.058842 -0.437397
2 13 1271.570731 0.055256 -0.465780
2 14 1266.402918 0.051452 -0.492326
2 15 1261.357678 0.047446 -0.516928
2 16 1256.514577 0.043251 -0.539490
2 17 1251.949995 0.038887 -0.559923
2 18 1247.735917 0.034369 -0.578146
2 19 1243.938801 0.029715 -0.594088
2 20 1240.618532 0.024944 -0.607685
2 21 1237.827471 0.020074 -0.618884
2 22 1235.609635 0.015125 -0.627640
2 23 1234.000000 0.010117 -0.633920
2 24 1233.023952 0.005068 -0.637697
2 25 1232.696883 0.000000 -0.638958
2 26 1233.023952 -0.005068 -0.637697
2 27 1234.000000 -0.010117 -0.633920
2 28 1235.609635 -0.015125 -0.627640
2 29 1237.827471 -0.020074 -0.618884
2 30 1240.618532 -0.024944 -0.607685
2 31 1243.938801 -0.029715 -0.594088
2 32 1247.735917 -0.034369 -0.578146
2 33 1251.949995 -0.038887 -0.559923
2 34 1256.514577 -0.043251 -0.539490
2 35 1261.357678 -0.047446 -0.516928
2 36 1266.402918 -0.051452 -0.492326
2 37 1271.570731 -0.055256 -0.465780
2 38 1276.779618 -0.058842 -0.437397
2 39 1281.947431 -0.062195 -0.407287
2 40 1286.992671 -0.065303 -0.375570
2 41 1291.835772 -0.068153 -0.342371
2 42 1296.400354 -0.070735 -0.307820
2 43 1300.614432 -0.073037 -0.272055
2 44 1304.411547 -0.075051 -0.235216
2 45 1307.731817 -0.076768 -0.197449
2 46 1310.522878 -0.078183 -0.158902
2 47 1312.740714 -0.079289 -0.119729
2 48 1314.350349 -0.080083 -0.080083
2 49 1315.326397 -0.080560 -0.040121
2 50 1315.653466 -0.080719 -0.000000
2 51 1315.326397 -0.080560 0.040121
2 52 1314.350349 -0.080083 0.080083
2 53 1312.740714 -0.079289 0.119729
2 54 1310.522878 -0.078183 0.158902
2 55 1307.731817 -0.076768 0.197449
2 56 1304.411547 -0.075051 0.235216
2 57 1300.614432 -0.073037 0.272055
2 58 1296.400354 -0.070735 0.307820
2 59 1291.835772 -0.068153 0.342371
2 60 1286.992671 -0.065303 0.375570
2 61 1281.947431 -0.062195 0.407287
2 62 1276.779618 -0.058842 0.437397
2 63 1271.570731 -0.055256 0.465780
2 64 1266.402918 -0.051452 0.492326
2 65 1261.357678 -0.047446 0.516928
2 66 1256.514577 -0.043251 0.539490
2 67 1251.949995 -0.038887 0.559923
2 68 1247.735917 -0.034369 0.578146
2 69 1243.938801 -0.029715 0.594088
2 70 1240.618532 -0.024944 0.607685
2 71 1237.827471 -0.020074 0.618884
2 72 1235.609635 -0.015125 0.627640
2 73 1234.000000 -0.010117 0.633920
2 74 1233.023952 -0.005068 0.637697
2 75 1232.696883 -0.000000 0.638958
2 76 1233.023952 0.005068 0.637697
2 77 1234.000000 0.010117 0.633920
2 78 1235.609635 0.015125 0.627640
2 79 1237.827471 0.020074 0.618884
2 80 1240.618532 0.024944 0.607685
2 81 1243.938801 0.029715 0.594088
2 82 1247.735917 0.034369 0.578146
2 83 1251.949995 0.038887 0.559923
2 84 1256.514577 0.043251 0.539490
2 85 1261.357678 0.047446 0.516928
2 86 1266.402918 0.051452 0.492326
2 87 1271.570731 0.055256 0.465780
2 88 1276.779618 0.058842 0.437397
2 89 1281.947431 0.062195 0.407287
2 90 1286.992671 0.065303 0.375570
2 91 1291.835772 0.068153 0.342371
2 92 1296.400354 0.070735 0.307820
2 93 1300.614432 0.073037 0.272055
2 94 1304.411547 0.075051 0.235216
2 95 1307.731817 0.076768 0.197449
2 96 1310.522878 0.078183 0.158902
2 97 1312.740714 0.079289 0.119729
2 98 1314.350349 0.080083 0.080083
2 99 1315.326397 0.080560 0.040121
2 100 1315.653466 0.080719 0.000000
3 0 1314.043831 0.120680 -0.000000
3 1 1313.716762 0.120442 -0.039723
3 2 1312.740714 0.119729 -0.079289
3 3 1311.131080 0.118543 -0.118543
3 4 1308.913243 0.116889 -0.157328
3 5 1306.122182 0.114774 -0.195493
3 6 1302.801913 0.112206 -0.232886
3 7 1299.004798 0.109195 -0.269360
3 8 1294.790720 0.105753 -0.304771
3 9 1290.226137 0.101894 -0.338979
3 10 1285.383037 0.097632 -0.371850
3 11 1280.337797 0.092986 -0.403253
3 12 1275.169983 0.087972 -0.433064
3 13 1269.961096 0.082611 -0.461167
3 14 1264.793283 0.076925 -0.487449
3 15 1259.748043 0.070934 -0.511807
3 16 1254.904942 0.064664 -0.534146
3 17 1250.340360 0.058138 -0.554377
3 18 1246.126282 0.051383 -0.572420
3 19 1242.329167 0.044425 -0.588203
3 20 1239.008897 0.037292 -0.601666
3 21 1236.217836 0.030012 -0.612754
3 22 1234.000000 0.022613 -0.621423
3 23 1232.390365 0.015125 -0.627640
3 24 1231.414317 0.007578 -0.631380
3 25 1231.087249 0.000000 -0.632629
3 26 1231.414317 -0.007578 -0.631380
3 27 1232.390365 -0.015125 -0.627640
3 28 1234.000000 -0.022613 -0.621423
3 29 1236.217836 -0.030012 -0.612754
3 30 1239.008897 -0.037292 -0.601666
3 31 1242.329167 -0.044425 -0.588203
3 32 1246.126282 -0.051383 -0.572420
3 33 1250.340360 -0.058138 -0.554377
3 34 1254.904942 -0.064664 -0.534146
3 35 1259.748043 -0.070934 -0.511807
3 36 1264.793283 -0.076925 -0.487449
3 37 1269.961096 -0.082611 -0.461167
3 38 1275.169983 -0.087972 -0.433064
3 39 1280.337797 -0.092986 -0.403253
3 40 1285.383037 -0.097632 -0.371850
3 41 1290.226137 -0.101894 -0.338979
3 42 1294.790720 -0.105753 -0.304771
3 43 1299.004798 -0.109195 -0.269360
3 44 1302.801913 -0.112206 -0.232886
3 45 1306.122182 -0.114774 -0.195493
3 46 1308.913243 -0.116889 -0.157328
3 47 1311.131080 -0.118543 -0.118543
3 48 1312.740714 -0.119729 -0.079289
3 49 1313.716762 -0.120442 -0.039723
3 50 1314.043831 -0.120680 -0.000000
3 51 1313.716762 -0.120442 0.039723
3 52 1312.740714 -0.119729 0.079289
3 53 1311.131080 -0.118543 0.118543
3 54 1308.913243 -0.116889 0.157328
3 55 1306.122182 -0.114774 0.195493
3 56 1302.801913 -0.112206 0.232886
3 57 1299.004798 -0.109195 0.269360
3 58 1294.790720 -0.105753 0.304771
3 59 1290.226137 -0.101894 0.338979
3 60 1285.383037 -0.097632 0.371850
3 61 1280.337797 -0.092986 0.403253
3 62 1275.169983 -0.087972 0.433064
3 63 1269.961096 -0.082611 0.461167
3 64 1264.793283 -0.076925 0.487449
3 65 1259.748043 -0.070934 0.511807
3 66 1254.904942 -0.064664 0.534146
3 67 1250.340360 -0.058138 0.554377
3 68 1246.126282 -0.051383 0.572420
3 69 1242.329167 -0.044425 0.588203
3 70 1239.008897 -0.037292 0.601666
3 71 1236.217836 -0.030012 0.612754
3 72 1234.000000 -0.022613 0.621423
3 73 1232.390365 -0.015125 0.627640
3 74 1231.414317 -0.007578 0.631380
3 75 1231.087249 -0.000000 0.632629
3 76 1231.414317 0.007578 0.631380
3 77 1232.390365 0.015125 0.627640
3 78 1234.000000 0.022613 0.621423
3 79 1236.217836 0.030012 0.612754
3 80 1239.008897 0.037292 0.601666
3 81 1242.329167 0.044425 0.588203
3 82 1246.126282 0.051383 0.572420
3 83 1250.340360 0.058138 0.554377
3 84 1254.904942 0.064664 0.534146
3 85 1259.748043 0.070934 0.511807
3 86 1264.793283 0.076925 0.487449
3 87 1269.961096 0.082611 0.461167
3 88 1275.169983 0.087972 0.433064
3 89 1280.337797 0.092986 0.403253
3 90 1285.383037 0.097632 0.371850
3 91 1290.226137 0.101894 0.338979
3 92 1294.790720 0.105753 0.304771
3 93 1299.004798 0.109195 0.269360
3 94 1302.801913 0.112206 0.232886
3 95 1306.122182 0.114774 0.195493
3 96 1308.913243 0.116889 0.157328
3 97 1311.131080 0.118543 0.118543
3 98 1312.740714 0.119729 0.079289
3 99 1313.716762 0.120442 0.039723
3 100 1314.043831 0.120680 0.000000
4 0 1311.825995 0.160165 -0.000000
4 1 1311.498926 0.159849 -0.039169
4 2 1310.522878 0.158902 -0.078183
4 3 1308.913243 0.157328 -0.116889
4 4 1306.695407 0.155133 -0.155133
4 5 1303.904346 0.152326 -0.192766
4 6 1300.584077 0.148918 -0.229637
4 7 1296.786961 0.144922 -0.265602
4 8 1292.572883 0.140354 -0.300519
4 9 1288.008301 0.135232 -0.334250
4 10 1283.165200 0.129576 -0.366662
4 11 1278.119960 0.123410 -0.397627
4 12 1272.952147 0.116756 -0.427022
4 13 1267.743260 0.109641 -0.454733
4 14 1262.575447 0.102093 -0.480648
4 15 1257.530207 0.094143 -0.504667
4 16 1252.687106 0.085821 -0.526694
4 17 1248.122524 0.077160 -0.546643
4 18 1243.908446 0.068195 -0.564434
4 19 1240.111331 0.058961 -0.579997
4 20 1236.791061 0.049494 -0.593272
4 21 1234.000000 0.039832 -0.604205
4 22 1231.782164 0.030012 -0.612754
4 23 1230.172529 0.020074 -0.618884
4 24 1229.196481 0.010057 -0.622572
4 25 1228.869412 0.000000 -0.623803
4 26 1229.196481 -0.010057 -0.622572
4 27 1230.172529 -0.020074 -0.618884
4 28 1231.782164 -0.030012 -0.612754
4 29 1234.000000 -0.039832 -0.604205
4 30 1236.791061 -0.049494 -0.593272
4 31 1240.111331 -0.058961 -0.579997
4 32 1243.908446 -0.068195 -0.564434
4 33 1248.122524 -0.077160 -0.546643
4 34 1252.687106 -0.085821 -0.526694
4 35 1257.530207 -0.094143 -0.504667
4 36 1262.575447 -0.102093 -0.480648
4 37 1267.743260 -0.109641 -0.454733
4 38 1272.952147 -0.116756 -0.427022
4 39 1278.119960 -0.123410 -0.397627
4 40 1283.165200 -0.129576 -0.366662
4 41 1288.008301 -0.135232 -0.334250
4 42 1292.572883 -0.140354 -0.300519
4 43 1296.786961 -0.144922 -0.265602
4 44 1300.584077 -0.148918 -0.229637
4 45 1303.904346 -0.152326 -0.192766
4 46 1306.695407 -0.155133 -0.155133
4 47 1308.913243 -0.157328 -0.116889
4 48 1310.522878 -0.158902 -0.078183
4 49 1311.498926 -0.159849 -0.039169
4 50 1311.825995 -0.160165 -0.000000
4 51 1311.498926 -0.159849 0.039169
4 52 1310.522878 -0.158902 0.078183
4 53 1308.913243 -0.157328 0.116889
4 54 1306.695407 -0.155133 0.155133
4 55 1303.904346 -0.152326 0.192766
4 56 1300.584077 -0.148918 0.229637
4 57 1296.786961 -0.144922 0.265602
4 58 1292.572883 -0.140354 0.300519
4 59 1288.008301 -0.135232 0.334250
4 60 1283.165200 -0.129576 0.366662
4 61 1278.119960 -0.123410 0.397627
4 62 1272.952147 -0.116756 0.427022
4 63 1267.743260 -0.109641 0.454733
4 64 1262.575447 -0.102093 0.480648
4 65 1257.530207 -0.094143 0.504667
4 66 1252.687106 -0.085821 0.526694
4 67 1248.122524 -0.077160 0.546643
4 68 1243.908446 -0.068195 0.564434
4 69 1240.111331 -0.058961 0.579997
4 70 1236.791061 -0.049494 0.593272
4 71 1234.000000 -0.039832 0.604205
4 72 1231.782164 -0.030012 0.612754
4 73 1230.172529 -0.020074 0.618884
4 74 1229.196481 -0.010057 0.622572
4 75 1228.869412 -0.000000 0.623803
4 76 1229.196481 0.010057 0.622572
4 77 1230.172529 0.020074 0.618884
4 78 1231.782164 0.030012 0.612754
4 79 1234.000000 0.039832 0.604205
4 80 1236.791061 0.049494 0.593272
4 81 1240.111331 0.058961 0.579997
4 82 1243.908446 0.068195 0.564434
4 83 1248.122524 0.077160 0.546643
4 84 1252.687106 0.085821 0.526694
4 85 1257.530207 0.094143 0.504667
4 86 1262.575447 0.102093 0.480648
4 87 1267.743260 0.109641 0.454733
4 88 1272.952147 0.116756 0.427022
4 89 1278.119960 0.123410 0.397627
4 90 1283.165200 0.129576 0.366662
4 91 1288.008301 0.135232 0.334250
4 92 1292.572883 0.140354 0.300519
4 93 1296.786961 0.144922 0.265602
4 94 1300.584077 0.148918 0.229637
4 95 1303.904346 0.152326 0.192766
4 96 1306.695407 0.155133 0.155133
4 97 1308.913243 0.157328 0.116889
4 98 1310.522878 0.158902 0.078183
4 99 1311.498926 0.159849 0.039169
4 100 1311.825995 0.160165 0.000000
5 0 1309.034934 0.199018 -0.000000
5 1 1308.707865 0.198625 -0.038460
5 2 1307.731817 0.197449 -0.076768
5 3 1306.122182 0.195493 -0.114774
5 4 1303.904346 0.192766 -0.152326
5 5 1301.113285 0.189278 -0.189278
5 6 1297.793015 0.185042 -0.225482
5 7 1293.995900 0.180077 -0.260796
5 8 1289.781822 0.174401 -0.295081
5 9 1285.217240 0.168037 -0.328202
5 10 1280.374139 0.161009 -0.360027
5 11 1275.328899 0.153346 -0.390432
5 12 1270.161086 0.145078 -0.419295
5 13 1264.952199 0.136237 -0.446504
5 14 1259.784386 0.126859 -0.471951
5 15 1254.739146 0.116980 -0.495535
5 16 1249.896045 0.106639 -0.517164
5 17 1245.331463 0.095878 -0.536751
5 18 1241.117385 0.084738 -0.554220
5 19 1237.320269 0.073263 -0.569502
5 20 1234.000000 0.061500 -0.582536
5 21 1231.208939 0.049494 -0.593272
5 22 1228.991103 0.037292 -0.601666
5 23 1227.381468 0.024944 -0.607685
5 24 1226.405420 0.012496 -0.611306
5 25 1226.078351 0.000000 -0.612515
5 26 1226.405420 -0.012496 -0.611306
5 27 1227.381468 -0.024944 -0.607685
5 28 1228.991103 -0.037292 -0.601666
5 29 1231.208939 -0.049494 -0.593272
5 30 1234.000000 -0.061500 -0.582536
5 31 1237.320269 -0.073263 -0.569502
5 32 1241.117385 -0.084738 -0.554220
5 33 1245.331463 -0.095878 -0.536751
5 34 1249.896045 -0.106639 -0.517164
5 35 1254.739146 -0.116980 -0.495535
5 36 1259.784386 -0.126859 -0.471951
5 37 1264.952199 -0.136237 -0.446504
5 38 1270.161086 -0.145078 -0.419295
5 39 1275.328899 -0.153346 -0.390432
5 40 1280.374139 -0.161009 -0.360027
5 41 1285.217240 -0.168037 -0.328202
5 42 1289.781822 -0.174401 -0.295081
5 43 1293.995900 -0.180077 -0.260796
5 44 1297.793015 -0.185042 -0.225482
5 45 1301.113285 -0.189278 -0.189278
5 46 1303.904346 -0.192766 -0.152326
5 47 1306.122182 -0.195493 -0.114774
5 48 1307.731817 -0.197449 -0.076768
5 49 1308.707865 -0.198625 -0.038460
5 50 1309.034934 -0.199018 -0.000000
5 51 1308.707865 -0.198625 0.038460
5 52 1307.731817 -0.197449 0.076768
5 53 1306.122182 -0.195493 0.114774
5 54 1303.904346 -0.192766 0.152326
5 55 1301.113285 -0.189278 0.189278
5 56 1297.793015 -0.185042 0.225482
5 57 1293.995900 -0.180077 0.260796
5 58 1289.781822 -0.174401 0.295081
5 59 1285.217240 -0.168037 0.328202
5 60 1280.374139 -0.161009 0.360027
5 61 1275.328899 -0.153346 0.390432
5 62 1270.161086 -0.145078 0.419295
5 63 1264.952199 -0.136237 0.446504
5 64 1259.784386 -0.126859 0.471951
5 65 1254.739146 -0.116980 0.495535
5 66 1249.896045 -0.106639 0.517164
5 67 1245.331463 -0.095878 0.536751
5 68 1241.117385 -0.084738 0.554220
5 69 1237.320269 -0.073263 0.569502
5 70 1234.000000 -0.061500 0.582536
5 71 1231.208939 -0.049494 0.593272
5 72 1228.991103 -0.037292 0.601666
5 73 1227.381468 -0.024944 0.607685
5 74 1226.405420 -0.012496 0.611306
5 75 1226.078351 -0.000000 0.612515
5 76 1226.405420 0.012496 0.611306
5 77 1227.381468 0.024944 0.607685
5 78 1228.991103 0.037292 0.601666
5 79 1231.208939 0.049494 0.593272
5 80 1234.000000 0.061500 0.582536
5 81 1237.320269 0.073263 0.569502
5 82 1241.117385 0.084738 0.554220
5 83 1245.331463 0.095878 0.536751
5 84 1249.896045 0.106639 0.517164
5 85 1254.739146 0.116980 0.495535
5 86 1259.784386 0.126859 0.471951
5 87 1264.952199 0.136237 0.446504
5 88 1270.161086 0.145078 0.419295
5 89 1275.328899 0.153346 0.390432
5 90 1280.374139 0.161009 0.360027
5 91 1285.217240 0.168037 0.328202
5 92 1289.781822 0.174401 0.295081
5 93 1293.995900 0.180077 0.260796
5 94 1297.793015 0.185042 0.225482
5 95 1301.113285 0.189278 0.189278
5 96 1303.904346 0.192766 0.152326
5 97 1306.122182 0.195493 0.114774
5 98 1307.731817 0.197449 0.076768
5 99 1308.707865 0.198625 0.038460
5 100 1309.034934 0.199018 0.000000
6 0 1305.714664 0.237086 -0.000000
6 1 1305.387595 0.236618 -0.037600
6 2 1304.411547 0.235216 -0.075051
6 3 1302.801913 0.232886 -0.112206
6 4 1300.584077 0.229637 -0.148918
6 5 1297.793015 0.225482 -0.185042
6 6 1294.472746 0.220437 -0.220437
6 7 1290.675631 0.214521 -0.254961
6 8 1286.461553 0.207760 -0.288479
6 9 1281.896970 0.200178 -0.320858
6 10 1277.053870 0.191806 -0.351972
6 11 1272.008630 0.182678 -0.381696
6 12 1266.840816 0.172828 -0.409914
6 13 1261.631930 0.162296 -0.436514
6 14 1256.464116 0.151124 -0.461391
6 15 1251.418876 0.139355 -0.484447
6 16 1246.575776 0.127037 -0.505592
6 17 1242.011193 0.114217 -0.524741
6 18 1237.797115 0.100946 -0.541819
6 19 1234.000000 0.087277 -0.556759
6 20 1230.679731 0.073263 -0.569502
6 21 1227.888669 0.058961 -0.579997
6 22 1225.670833 0.044425 -0.588203
6 23 1224.061199 0.029715 -0.594088
6 24 1223.085151 0.014887 -0.597628
6 25 1222.758082 0.000000 -0.598810
6 26 1223.085151 -0.014887 -0.597628
6 27 1224.061199 -0.029715 -0.594088
6 28 1225.670833 -0.044425 -0.588203
6 29 1227.888669 -0.058961 -0.579997
6 30 1230.679731 -0.073263 -0.569502
6 31 1234.000000 -0.087277 -0.556759
6 32 1237.797115 -0.100946 -0.541819
6 33 1242.011193 -0.114217 -0.524741
6 34 1246.575776 -0.127037 -0.505592
6 35 1251.418876 -0.139355 -0.484447
6 36 1256.464116 -0.151124 -0.461391
6 37 1261.631930 -0.162296 -0.436514
6 38 1266.840816 -0.172828 -0.409914
6 39 1272.008630 -0.182678 -0.381696
6 40 1277.053870 -0.191806 -0.351972
6 41 1281.896970 -0.200178 -0.320858
6 42 1286.461553 -0.207760 -0.288479
6 43 1290.675631 -0.214521 -0.254961
6 44 1294.472746 -0.220437 -0.220437
6 45 1297.793015 -0.225482 -0.185042
6 46 1300.584077 -0.229637 -0.148918
6 47 1302.801913 -0.232886 -0.112206
