#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
12
#I,J,P,Ux,Uy
1 7 1296.393877 0.035156 -0.262945
1 8 1292.503793 0.034048 -0.297513
1 9 1288.290152 0.032805 -0.330906
1 10 1283.819407 0.031433 -0.362994
1 11 1279.162063 0.029937 -0.393649
1 12 1274.391570 0.028323 -0.422751
1 13 1269.583162 0.026597 -0.450184
1 14 1264.812669 0.024766 -0.475840
1 15 1260.155325 0.022838 -0.499618
1 16 1255.684580 0.020819 -0.521425
1 17 1251.470939 0.018718 -0.541174
1 18 1247.580855 0.016543 -0.558787
1 19 1244.075676 0.014303 -0.574195
1 20 1241.010681 0.012006 -0.587337
1 21 1238.434207 0.009663 -0.598161
1 22 1236.386886 0.007280 -0.606624
1 23 1234.901006 0.004870 -0.612693
1 24 1234.000000 0.002440 -0.616344
1 25 1233.698078 0.000000 -0.617562
1 26 1234.000000 -0.002440 -0.616344
1 27 1234.901006 -0.004870 -0.612693
1 28 1236.386886 -0.007280 -0.606624
1 29 1238.434207 -0.009663 -0.598161
1 30 1241.010681 -0.012006 -0.587337
1 31 1244.075676 -0.014303 -0.574195
1 32 1247.580855 -0.016543 -0.558787
1 33 1251.470939 -0.018718 -0.541174
1 34 1255.684580 -0.020819 -0.521425
1 35 1260.155325 -0.022838 -0.499618
1 36 1264.812669 -0.024766 -0.475840
1 37 1269.583162 -0.026597 -0.450184
1 38 1274.391570 -0.028323 -0.422751
1 39 1279.162063 -0.029937 -0.393649
1 40 1283.819407 -0.031433 -0.362994
1 41 1288.290152 -0.032805 -0.330906
1 42 1292.503793 -0.034048 -0.297513
1 43 1296.393877 -0.035156 -0.262945
1 44 1299.899056 -0.036125 -0.227340
1 45 1302.964051 -0.036952 -0.190837
1 46 1305.540525 -0.037633 -0.153582
1 47 1307.587846 -0.038166 -0.115720
1 48 1309.073726 -0.038547 -0.077401
1 49 1309.974732 -0.038777 -0.038777
1 50 1310.276655 -0.038854 -0.000000
1 51 1309.974732 -0.038777 0.038777
1 52 1309.073726 -0.038547 0.077401
1 53 1307.587846 -0.038166 0.115720
1 54 1305.540525 -0.037633 0.153582
1 55 1302.964051 -0.036952 0.190837
1 56 1299.899056 -0.036125 0.227340
1 57 1296.393877 -0.035156 0.262945
1 58 1292.503793 -0.034048 0.297513
1 59 1288.290152 -0.032805 0.330906
1 60 1283.819407 -0.031433 0.362994
1 61 1279.162063 -0.029937 0.393649
1 62 1274.391570 -0.028323 0.422751
1 63 1269.583162 -0.026597 0.450184
1 64 1264.812669 -0.024766 0.475840
1 65 1260.155325 -0.022838 0.499618
1 66 1255.684580 -0.020819 0.521425
1 67 1251.470939 -0.018718 0.541174
1 68 1247.580855 -0.016543 0.558787
1 69 1244.075676 -0.014303 0.574195
1 70 1241.010681 -0.012006 0.587337
1 71 1238.434207 -0.009663 0.598161
1 72 1236.386886 -0.007280 0.606624
1 73 1234.901006 -0.004870 0.612693
1 74 1234.000000 -0.002440 0.616344
1 75 1233.698078 -0.000000 0.617562
1 76 1234.000000 0.002440 0.616344
1 77 1234.901006 0.004870 0.612693
1 78 1236.386886 0.007280 0.606624
1 79 1238.434207 0.009663 0.598161
1 80 1241.010681 0.012006 0.587337
1 81 1244.075676 0.014303 0.574195
1 82 1247.580855 0.016543 0.558787
1 83 1251.470939 0.018718 0.541174
1 84 1255.684580 0.020819 0.521425
1 85 1260.155325 0.022838 0.499618
1 86 1264.812669 0.024766 0.475840
1 87 1269.583162 0.026597 0.450184
1 88 1274.391570 0.028323 0.422751
1 89 1279.162063 0.029937 0.393649
1 90 1283.819407 0.031433 0.362994
1 91 1288.290152 0.032805 0.330906
1 92 1292.503793 0.034048 0.297513
1 93 1296.393877 0.035156 0.262945
1 94 1299.899056 0.036125 0.227340
1 95 1302.964051 0.036952 0.190837
1 96 1305.540525 0.037633 0.153582
1 97 1307.587846 0.038166 0.115720
1 98 1309.073726 0.038547 0.077401
1 99 1309.974732 0.038777 0.038777
1 100 1310.276655 0.038854 0.000000
2 0 1309.375649 0.077554 -0.000000
2 1 1309.073726 0.077401 -0.038547
2 2 1308.172720 0.076943 -0.076943
2 3 1306.686840 0.076180 -0.115034
2 4 1304.639520 0.075118 -0.152672
2 5 1302.063045 0.073758 -0.189707
2 6 1298.998050 0.072108 -0.225993
2 7 1295.492871 0.070173 -0.261388
2 8 1291.602787 0.067961 -0.295751
2 9 1287.389146 0.065481 -0.328946
2 10 1282.918401 0.062743 -0.360844
2 11 1278.261057 0.059756 -0.391317
2 12 1273.490565 0.056535 -0.420246
2 13 1268.682156 0.053089 -0.447517
2 14 1263.911663 0.049435 -0.473021
2 15 1259.254319 0.045585 -0.496659
2 16 1254.783574 0.041556 -0.518336
2 17 1250.569933 0.037362 -0.537968
2 18 1246.679849 0.033021 -0.555477
2 19 1243.174670 0.028550 -0.570794
2 20 1240.109675 0.023966 -0.583857
2 21 1237.533201 0.019287 -0.594617
2 22 1235.485880 0.014532 -0.603030
2 23 1234.000000 0.009720 -0.609063
2 24 1233.098994 0.004870 -0.612693
2 25 1232.797072 0.000000 -0.613904
2 26 1233.098994 -0.004870 -0.612693
2 27 1234.000000 -0.009720 -0.609063
2 28 1235.485880 -0.014532 -0.603030
2 29 1237.533201 -0.019287 -0.594617
2 30 1240.109675 -0.023966 -0.583857
2 31 1243.174670 -0.028550 -0.570794
2 32 1246.679849 -0.033021 -0.555477
2 33 1250.569933 -0.037362 -0.537968
2 34 1254.783574 -0.041556 -0.518336
2 35 1259.254319 -0.045585 -0.496659
2 36 1263.911663 -0.049435 -0.473021
2 37 1268.682156 -0.053089 -0.447517
2 38 1273.490565 -0.056535 -0.420246
2 39 1278.261057 -0.059756 -0.391317
2 40 1282.918401 -0.062743 -0.360844
2 41 1287.389146 -0.065481 -0.328946
2 42 1291.602787 -0.067961 -0.295751
2 43 1295.492871 -0.070173 -0.261388
2 44 1298.998050 -0.072108 -0.225993
2 45 1302.063045 -0.073758 -0.189707
2 46 1304.639520 -0.075118 -0.152672
2 47 1306.686840 -0.076180 -0.115034
2 48 1308.172720 -0.076943 -0.076943
2 49 1309.073726 -0.077401 -0.038547
2 50 1309.375649 -0.077554 -0.000000
2 51 1309.073726 -0.077401 0.038547
2 52 1308.172720 -0.076943 0.076943
2 53 1306.686840 -0.076180 0.115034
2 54 1304.639520 -0.075118 0.152672
2 55 1302.063045 -0.073758 0.189707
2 56 1298.998050 -0.072108 0.225993
2 57 1295.492871 -0.070173 0.261388
2 58 1291.602787 -0.067961 0.295751
2 59 1287.389146 -0.065481 0.328946
2 60 1282.918401 -0.062743 0.360844
2 61 1278.261057 -0.059756 0.391317
2 62 1273.490565 -0.056535 0.420246
2 63 1268.682156 -0.053089 0.447517
2 64 1263.911663 -0.049435 0.473021
2 65 1259.254319 -0.045585 0.496659
2 66 1254.783574 -0.041556 0.518336
2 67 1250.569933 -0.037362 0.537968
2 68 1246.679849 -0.033021 0.555477
2 69 1243.174670 -0.028550 0.570794
2 70 1240.109675 -0.023966 0.583857
2 71 1237.533201 -0.019287 0.594617
2 72 1235.485880 -0.014532 0.603030
2 73 1234.000000 -0.009720 0.609063
2 74 1233.098994 -0.004870 0.612693
2 75 1232.797072 -0.000000 0.613904
2 76 1233.098994 0.004870 0.612693
2 77 1234.000000 0.009720 0.609063
2 78 1235.485880 0.014532 0.603030
2 79 1237.533201 0.019287 0.594617
2 80 1240.109675 0.023966 0.583857
2 81 1243.174670 0.028550 0.570794
2 82 1246.679849 0.033021 0.555477
2 83 1250.569933 0.037362 0.537968
2 84 1254.783574 0.041556 0.518336
2 85 1259.254319 0.045585 0.496659
2 86 1263.911663 0.049435 0.473021
2 87 1268.682156 0.053089 0.447517
2 88 1273.490565 0.056535 0.420246
2 89 1278.261057 0.059756 0.391317
2 90 1282.918401 0.062743 0.360844
2 91 1287.389146 0.065481 0.328946
2 92 1291.602787 0.067961 0.295751
2 93 1295.492871 0.070173 0.261388
2 94 1298.998050 0.072108 0.225993
2 95 1302.063045 0.073758 0.189707
2 96 1304.639520 0.075118 0.152672
2 97 1306.686840 0.076180 0.115034
2 98 1308.172720 0.076943 0.076943
2 99 1309.073726 0.077401 0.038547
2 100 1309.375649 0.077554 0.000000
3 0 1307.889769 0.115948 -0.000000
3 1 1307.587846 0.115720 -0.038166
3 2 1306.686840 0.115034 -0.076180
3 3 1305.200960 0.113895 -0.113895
3 4 1303.153640 0.112306 -0.151159
3 5 1300.577165 0.110274 -0.187828
3 6 1297.512170 0.107806 -0.223755
3 7 1294.006991 0.104913 -0.258798
3 8 1290.116907 0.101606 -0.292821
3 9 1285.903266 0.097899 -0.325688
3 10 1281.432521 0.093804 -0.357269
3 11 1276.775177 0.089340 -0.387441
3 12 1272.004685 0.084523 -0.416084
3 13 1267.196276 0.079372 -0.443084
3 14 1262.425783 0.073908 -0.468336
3 15 1257.768439 0.068153 -0.491739
3 16 1253.297694 0.062128 -0.513202
3 17 1249.084053 0.055859 -0.532639
3 18 1245.193969 0.049368 -0.549975
3 19 1241.688790 0.042683 -0.565140
3 20 1238.623795 0.035830 -0.578074
3 21 1236.047321 0.028835 -0.588727
3 22 1234.000000 0.021727 -0.597057
3 23 1232.514120 0.014532 -0.603030
3 24 1231.613114 0.007280 -0.606624
3 25 1231.311192 0.000000 -0.607823
3 26 1231.613114 -0.007280 -0.606624
3 27 1232.514120 -0.014532 -0.603030
3 28 1234.000000 -0.021727 -0.597057
3 29 1236.047321 -0.028835 -0.588727
3 30 1238.623795 -0.035830 -0.578074
3 31 1241.688790 -0.042683 -0.565140
3 32 1245.193969 -0.049368 -0.549975
3 33 1249.084053 -0.055859 -0.532639
3 34 1253.297694 -0.062128 -0.513202
3 35 1257.768439 -0.068153 -0.491739
3 36 1262.425783 -0.073908 -0.468336
3 37 1267.196276 -0.079372 -0.443084
3 38 1272.004685 -0.084523 -0.416084
3 39 1276.775177 -0.089340 -0.387441
3 40 1281.432521 -0.093804 -0.357269
3 41 1285.903266 -0.097899 -0.325688
3 42 1290.116907 -0.101606 -0.292821
3 43 1294.006991 -0.104913 -0.258798
3 44 1297.512170 -0.107806 -0.223755
3 45 1300.577165 -0.110274 -0.187828
3 46 1303.153640 -0.112306 -0.151159
3 47 1305.200960 -0.113895 -0.113895
3 48 1306.686840 -0.115034 -0.076180
3 49 1307.587846 -0.115720 -0.038166
3 50 1307.889769 -0.115948 -0.000000
3 51 1307.587846 -0.115720 0.038166
3 52 1306.686840 -0.115034 0.076180
3 53 1305.200960 -0.113895 0.113895
3 54 1303.153640 -0.112306 0.151159
3 55 1300.577165 -0.110274 0.187828
3 56 1297.512170 -0.107806 0.223755
3 57 1294.006991 -0.104913 0.258798
3 58 1290.116907 -0.101606 0.292821
3 59 1285.903266 -0.097899 0.325688
3 60 1281.432521 -0.093804 0.357269
3 61 1276.775177 -0.089340 0.387441
3 62 1272.004685 -0.084523 0.416084
3 63 1267.196276 -0.079372 0.443084
3 64 1262.425783 -0.073908 0.468336
3 65 1257.768439 -0.068153 0.491739
3 66 1253.297694 -0.062128 0.513202
3 67 1249.084053 -0.055859 0.532639
3 68 1245.193969 -0.049368 0.549975
3 69 1241.688790 -0.042683 0.565140
3 70 1238.623795 -0.035830 0.578074
3 71 1236.047321 -0.028835 0.588727
3 72 1234.000000 -0.021727 0.597057
3 73 1232.514120 -0.014532 0.603030
3 74 1231.613114 -0.007280 0.606624
3 75 1231.311192 -0.000000 0.607823
3 76 1231.613114 0.007280 0.606624
3 77 1232.514120 0.014532 0.603030
3 78 1234.000000 0.021727 0.597057
3 79 1236.047321 0.028835 0.588727
3 80 1238.623795 0.035830 0.578074
3 81 1241.688790 0.042683 0.565140
3 82 1245.193969 0.049368 0.549975
3 83 1249.084053 0.055859 0.532639
3 84 1253.297694 0.062128 0.513202
3 85 1257.768439 0.068153 0.491739
3 86 1262.425783 0.073908 0.468336
3 87 1267.196276 0.079372 0.443084
3 88 1272.004685 0.084523 0.416084
3 89 1276.775177 0.089340 0.387441
3 90 1281.432521 0.093804 0.357269
3 91 1285.903266 0.097899 0.325688
3 92 1290.116907 0.101606 0.292821
3 93 1294.006991 0.104913 0.258798
3 94 1297.512170 0.107806 0.223755
3 95 1300.577165 0.110274 0.187828
3 96 1303.153640 0.112306 0.151159
3 97 1305.200960 0.113895 0.113895
3 98 1306.686840 0.115034 0.076180
3 99 1307.587846 0.115720 0.038166
3 100 1307.889769 0.115948 0.000000
4 0 1305.842448 0.153885 -0.000000
4 1 1305.540525 0.153582 -0.037633
4 2 1304.639520 0.152672 -0.075118
4 3 1303.153640 0.151159 -0.112306
4 4 1301.106319 0.149051 -0.149051
4 5 1298.529845 0.146353 -0.185207
4 6 1295.464850 0.143079 -0.220633
4 7 1291.959670 0.139239 -0.255188
4 8 1288.069586 0.134851 -0.288736
4 9 1283.855946 0.129930 -0.321144
4 10 1279.385200 0.124496 -0.352285
4 11 1274.727857 0.118571 -0.382036
4 12 1269.957364 0.112177 -0.410279
4 13 1265.148955 0.105342 -0.436902
4 14 1260.378462 0.098090 -0.461802
4 15 1255.721118 0.090451 -0.484879
4 16 1251.250373 0.082456 -0.506042
4 17 1247.036733 0.074135 -0.525208
4 18 1243.146648 0.065521 -0.542302
4 19 1239.641469 0.056649 -0.557255
4 20 1236.576474 0.047553 -0.570009
4 21 1234.000000 0.038270 -0.580514
4 22 1231.952679 0.028835 -0.588727
4 23 1230.466799 0.019287 -0.594617
4 24 1229.565793 0.009663 -0.598161
4 25 1229.263871 0.000000 -0.599343
4 26 1229.565793 -0.009663 -0.598161
4 27 1230.466799 -0.019287 -0.594617
4 28 1231.952679 -0.028835 -0.588727
4 29 1234.000000 -0.038270 -0.580514
4 30 1236.576474 -0.047553 -0.570009
4 31 1239.641469 -0.056649 -0.557255
4 32 1243.146648 -0.065521 -0.542302
4 33 1247.036733 -0.074135 -0.525208
4 34 1251.250373 -0.082456 -0.506042
4 35 1255.721118 -0.090451 -0.484879
4 36 1260.378462 -0.098090 -0.461802
4 37 1265.148955 -0.105342 -0.436902
4 38 1269.957364 -0.112177 -0.410279
4 39 1274.727857 -0.118571 -0.382036
4 40 1279.385200 -0.124496 -0.352285
4 41 1283.855946 -0.129930 -0.321144
4 42 1288.069586 -0.134851 -0.288736
4 43 1291.959670 -0.139239 -0.255188
4 44 1295.464850 -0.143079 -0.220633
4 45 1298.529845 -0.146353 -0.185207
4 46 1301.106319 -0.149051 -0.149051
4 47 1303.153640 -0.151159 -0.112306
4 48 1304.639520 -0.152672 -0.075118
4 49 1305.540525 -0.153582 -0.037633
4 50 1305.842448 -0.153885 -0.000000
4 51 1305.540525 -0.153582 0.037633
4 52 1304.639520 -0.152672 0.075118
4 53 1303.153640 -0.151159 0.112306
4 54 1301.106319 -0.149051 0.149051
4 55 1298.529845 -0.146353 0.185207
4 56 1295.464850 -0.143079 0.220633
4 57 1291.959670 -0.139239 0.255188
4 58 1288.069586 -0.134851 0.288736
4 59 1283.855946 -0.129930 0.321144
4 60 1279.385200 -0.124496 0.352285
4 61 1274.727857 -0.118571 0.382036
4 62 1269.957364 -0.112177 0.410279
4 63 1265.148955 -0.105342 0.436902
4 64 1260.378462 -0.098090 0.461802
4 65 1255.721118 -0.090451 0.484879
4 66 1251.250373 -0.082456 0.506042
4 67 1247.036733 -0.074135 0.525208
4 68 1243.146648 -0.065521 0.542302
4 69 1239.641469 -0.056649 0.557255
4 70 1236.576474 -0.047553 0.570009
4 71 1234.000000 -0.038270 0.580514
4 72 1231.952679 -0.028835 0.588727
4 73 1230.466799 -0.019287 0.594617
4 74 1229.565793 -0.009663 0.598161
4 75 1229.263871 -0.000000 0.599343
4 76 1229.565793 0.009663 0.598161
4 77 1230.466799 0.019287 0.594617
4 78 1231.952679 0.028835 0.588727
4 79 1234.000000 0.038270 0.580514
4 80 1236.576474 0.047553 0.570009
4 81 1239.641469 0.056649 0.557255
4 82 1243.146648 0.065521 0.542302
4 83 1247.036733 0.074135 0.525208
4 84 1251.250373 0.082456 0.506042
4 85 1255.721118 0.090451 0.484879
4 86 1260.378462 0.098090 0.461802
4 87 1265.148955 0.105342 0.436902
4 88 1269.957364 0.112177 0.410279
4 89 1274.727857 0.118571 0.382036
4 90 1279.385200 0.124496 0.352285
4 91 1283.855946 0.129930 0.321144
4 92 1288.069586 0.134851 0.288736
4 93 1291.959670 0.139239 0.255188
4 94 1295.464850 0.143079 0.220633
4 95 1298.529845 0.146353 0.185207
4 96 1301.106319 0.149051 0.149051
4 97 1303.153640 0.151159 0.112306
4 98 1304.639520 0.152672 0.075118
4 99 1305.540525 0.153582 0.037633
4 100 1305.842448 0.153885 0.000000
5 0 1303.265974 0.191215 -0.000000
5 1 1302.964051 0.190837 -0.036952
5 2 1302.063045 0.189707 -0.073758
5 3 1300.577165 0.187828 -0.110274
5 4 1298.529845 0.185207 -0.146353
5 5 1295.953370 0.181856 -0.181856
5 6 1292.888375 0.177787 -0.216641
5 7 1289.383196 0.173016 -0.250570
5 8 1285.493112 0.167563 -0.283511
5 9 1281.279471 0.161448 -0.315333
5 10 1276.808726 0.154696 -0.345910
5 11 1272.151382 0.147333 -0.375123
5 12 1267.380890 0.139389 -0.402855
5 13 1262.572481 0.130895 -0.428997
5 14 1257.801988 0.121885 -0.453445
5 15 1253.144644 0.112393 -0.476105
5 16 1248.673899 0.102458 -0.496885
5 17 1244.460258 0.092118 -0.515705
5 18 1240.570174 0.081415 -0.532489
5 19 1237.064995 0.070391 -0.547172
5 20 1234.000000 0.059089 -0.559695
5 21 1231.423526 0.047553 -0.570009
5 22 1229.376205 0.035830 -0.578074
5 23 1227.890325 0.023966 -0.583857
5 24 1226.989319 0.012006 -0.587337
5 25 1226.687397 0.000000 -0.588498
5 26 1226.989319 -0.012006 -0.587337
5 27 1227.890325 -0.023966 -0.583857
5 28 1229.376205 -0.035830 -0.578074
5 29 1231.423526 -0.047553 -0.570009
5 30 1234.000000 -0.059089 -0.559695
5 31 1237.064995 -0.070391 -0.547172
5 32 1240.570174 -0.081415 -0.532489
5 33 1244.460258 -0.092118 -0.515705
5 34 1248.673899 -0.102458 -0.496885
5 35 1253.144644 -0.112393 -0.476105
5 36 1257.801988 -0.121885 -0.453445
5 37 1262.572481 -0.130895 -0.428997
5 38 1267.380890 -0.139389 -0.402855
5 39 1272.151382 -0.147333 -0.375123
5 40 1276.808726 -0.154696 -0.345910
5 41 1281.279471 -0.161448 -0.315333
5 42 1285.493112 -0.167563 -0.283511
5 43 1289.383196 -0.173016 -0.250570
5 44 1292.888375 -0.177787 -0.216641
5 45 1295.953370 -0.181856 -0.181856
5 46 1298.529845 -0.185207 -0.146353
5 47 1300.577165 -0.187828 -0.110274
5 48 1302.063045 -0.189707 -0.073758
5 49 1302.964051 -0.190837 -0.036952
5 50 1303.265974 -0.191215 -0.000000
5 51 1302.964051 -0.190837 0.036952
5 52 1302.063045 -0.189707 0.073758
5 53 1300.577165 -0.187828 0.110274
5 54 1298.529845 -0.185207 0.146353
5 55 1295.953370 -0.181856 0.181856
5 56 1292.888375 -0.177787 0.216641
5 57 1289.383196 -0.173016 0.250570
5 58 1285.493112 -0.167563 0.283511
5 59 1281.279471 -0.161448 0.315333
5 60 1276.808726 -0.154696 0.345910
5 61 1272.151382 -0.147333 0.375123
5 62 1267.380890 -0.139389 0.402855
5 63 1262.572481 -0.130895 0.428997
5 64 1257.801988 -0.121885 0.453445
5 65 1253.144644 -0.112393 0.476105
5 66 1248.673899 -0.102458 0.496885
5 67 1244.460258 -0.092118 0.515705
5 68 1240.570174 -0.081415 0.532489
5 69 1237.064995 -0.070391 0.547172
5 70 1234.000000 -0.059089 0.559695
5 71 1231.423526 -0.047553 0.570009
5 72 1229.376205 -0.035830 0.578074
5 73 1227.890325 -0.023966 0.583857
5 74 1226.989319 -0.012006 0.587337
5 75 1226.687397 -0.000000 0.588498
5 76 1226.989319 0.012006 0.587337
5 77 1227.890325 0.023966 0.583857
5 78 1229.376205 0.035830 0.578074
5 79 1231.423526 0.047553 0.570009
5 80 1234.000000 0.059089 0.559695
5 81 1237.064995 0.070391 0.547172
5 82 1240.570174 0.081415 0.532489
5 83 1244.460258 0.092118 0.515705
5 84 1248.673899 0.102458 0.496885
5 85 1253.144644 0.112393 0.476105
5 86 1257.801988 0.121885 0.453445
5 87 1262.572481 0.130895 0.428997
5 88 1267.380890 0.139389 0.402855
5 89 1272.151382 0.147333 0.375123
5 90 1276.808726 0.154696 0.345910
5 91 1281.279471 0.161448 0.315333
5 92 1285.493112 0.167563 0.283511
5 93 1289.383196 0.173016 0.250570
5 94 1292.888375 0.177787 0.216641
5 95 1295.953370 0.181856 0.181856
5 96 1298.529845 0.185207 0.146353
5 97 1300.577165 0.187828 0.110274
5 98 1302.063045 0.189707 0.073758
5 99 1302.964051 0.190837 0.036952
5 100 1303.265974 0.191215 0.000000
6 0 1300.200979 0.227789 -0.000000
6 1 1299.899056 0.227340 -0.036125
6 2 1298.998050 0.225993 -0.072108
6 3 1297.512170 0.223755 -0.107806
6 4 1295.464850 0.220633 -0.143079
6 5 1292.888375 0.216641 -0.177787
6 6 1289.823380 0.211793 -0.211793
6 7 1286.318201 0.206110 -0.244964
6 8 1282.428117 0.199613 -0.277167
6 9 1278.214476 0.192329 -0.308277
6 10 1273.743731 0.184285 -0.338171
6 11 1269.086387 0.175515 -0.366729
6 12 1264.315894 0.166051 -0.393841
6 13 1259.507486 0.155933 -0.419398
6 14 1254.736993 0.145198 -0.443300
6 15 1250.079649 0.133891 -0.465452
6 16 1245.608904 0.122056 -0.485767
6 17 1241.395263 0.109738 -0.504166
6 18 1237.505179 0.096988 -0.520574
6 19 1234.000000 0.083855 -0.534929
6 20 1230.935005 0.070391 -0.547172
6 21 1228.358531 0.056649 -0.557255
6 22 1226.311210 0.042683 -0.565140
6 23 1224.825330 0.028550 -0.570794
6 24 1223.924324 0.014303 -0.574195
6 25 1223.622402 0.000000 -0.575330
6 26 1223.924324 -0.014303 -0.574195
6 27 1224.825330 -0.028550 -0.570794
6 28 1226.311210 -0.042683 -0.565140
6 29 1228.358531 -0.056649 -0.557255
6 30 1230.935005 -0.070391 -0.547172
6 31 1234.000000 -0.083855 -0.534929
6 32 1237.505179 -0.096988 -0.520574
6 33 1241.395263 -0.109738 -0.504166
6 34 1245.608904 -0.122056 -0.485767
6 35 1250.079649 -0.133891 -0.465452
6 36 1254.736993 -0.145198 -0.443300
6 37 1259.507486 -0.155933 -0.419398
6 38 1264.315894 -0.166051 -0.393841
6 39 1269.086387 -0.175515 -0.366729
6 40 1273.743731 -0.184285 -0.338171
6 41 1278.214476 -0.192329 -0.308277
6 42 1282.428117 -0.199613 -0.277167
6 43 1286.318201 -0.206110 -0.244964
6 44 1289.823380 -0.211793 -0.211793
6 45 1292.888375 -0.216641 -0.177787
6 46 1295.464850 -0.220633 -0.143079
6 47 1297.512170 -0.223755 -0.107806
