#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
9
#I,J,P,Ux,Uy
1 38 1285.347750 -0.031934 -0.476650
1 39 1291.412235 -0.033754 -0.443838
1 40 1297.332879 -0.035441 -0.409275
1 41 1303.016310 -0.036988 -0.373096
1 42 1308.372897 -0.038389 -0.335445
1 43 1313.318163 -0.039638 -0.296470
1 44 1317.774119 -0.040731 -0.256325
1 45 1321.670492 -0.041663 -0.215168
1 46 1324.945832 -0.042431 -0.173163
1 47 1327.548487 -0.043032 -0.130474
1 48 1329.437411 -0.043462 -0.087269
1 49 1330.582814 -0.043721 -0.043721
1 50 1330.966632 -0.043807 -0.000000
1 51 1330.582814 -0.043721 0.043721
1 52 1329.437411 -0.043462 0.087269
1 53 1327.548487 -0.043032 0.130474
1 54 1324.945832 -0.042431 0.173163
1 55 1321.670492 -0.041663 0.215168
1 56 1317.774119 -0.040731 0.256325
1 57 1313.318163 -0.039638 0.296470
1 58 1308.372897 -0.038389 0.335445
1 59 1303.016310 -0.036988 0.373096
1 60 1297.332879 -0.035441 0.409275
1 61 1291.412235 -0.033754 0.443838
1 62 1285.347750 -0.031934 0.476650
1 63 1279.235064 -0.029988 0.507581
1 64 1273.170579 -0.027924 0.536508
1 65 1267.249935 -0.025749 0.563318
1 66 1261.566504 -0.023473 0.587905
1 67 1256.209917 -0.021104 0.610172
1 68 1251.264650 -0.018652 0.630031
1 69 1246.808695 -0.016127 0.647403
1 70 1242.912322 -0.013537 0.662220
1 71 1239.636982 -0.010894 0.674424
1 72 1237.034327 -0.008209 0.683966
1 73 1235.145403 -0.005491 0.690809
1 74 1234.000000 -0.002751 0.694926
1 75 1233.616181 -0.000000 0.696300
1 76 1234.000000 0.002751 0.694926
1 77 1235.145403 0.005491 0.690809
1 78 1237.034327 0.008209 0.683966
1 79 1239.636982 0.010894 0.674424
1 80 1242.912322 0.013537 0.662220
1 81 1246.808695 0.016127 0.647403
1 82 1251.264650 0.018652 0.630031
1 83 1256.209917 0.021104 0.610172
1 84 1261.566504 0.023473 0.587905
1 85 1267.249935 0.025749 0.563318
1 86 1273.170579 0.027924 0.536508
1 87 1279.235064 0.029988 0.507581
1 88 1285.347750 0.031934 0.476650
1 89 1291.412235 0.033754 0.443838
1 90 1297.332879 0.035441 0.409275
1 91 1303.016310 0.036988 0.373096
1 92 1308.372897 0.038389 0.335445
1 93 1313.318163 0.039638 0.296470
1 94 1317.774119 0.040731 0.256325
1 95 1321.670492 0.041663 0.215168
1 96 1324.945832 0.042431 0.173163
1 97 1327.548487 0.043032 0.130474
1 98 1329.437411 0.043462 0.087269
1 99 1330.582814 0.043721 0.043721
1 100 1330.966632 0.043807 0.000000
2 0 1329.821229 0.087442 -0.000000
2 1 1329.437411 0.087269 -0.043462
2 2 1328.292008 0.086753 -0.086753
2 3 1326.403084 0.085893 -0.129701
2 4 1323.800429 0.084695 -0.172137
2 5 1320.525089 0.083162 -0.213894
2 6 1316.628716 0.081302 -0.254807
2 7 1312.172760 0.079120 -0.294714
2 8 1307.227494 0.076626 -0.333458
2 9 1301.870907 0.073830 -0.370886
2 10 1296.187476 0.070742 -0.406850
2 11 1290.266832 0.067375 -0.441209
2 12 1284.202347 0.063742 -0.473826
2 13 1278.089661 0.059858 -0.504574
2 14 1272.025176 0.055738 -0.533330
2 15 1266.104532 0.051397 -0.559981
2 16 1260.421101 0.046854 -0.584423
2 17 1255.064514 0.042126 -0.606558
2 18 1250.119247 0.037231 -0.626299
2 19 1245.663291 0.032190 -0.643568
2 20 1241.766919 0.027021 -0.658297
2 21 1238.491579 0.021746 -0.670429
2 22 1235.888924 0.016385 -0.679915
2 23 1234.000000 0.010959 -0.686717
2 24 1232.854597 0.005491 -0.690809
2 25 1232.470778 0.000000 -0.692175
2 26 1232.854597 -0.005491 -0.690809
2 27 1234.000000 -0.010959 -0.686717
2 28 1235.888924 -0.016385 -0.679915
2 29 1238.491579 -0.021746 -0.670429
2 30 1241.766919 -0.027021 -0.658297
2 31 1245.663291 -0.032190 -0.643568
2 32 1250.119247 -0.037231 -0.626299
2 33 1255.064514 -0.042126 -0.606558
2 34 1260.421101 -0.046854 -0.584423
2 35 1266.104532 -0.051397 -0.559981
2 36 1272.025176 -0.055738 -0.533330
2 37 1278.089661 -0.059858 -0.504574
2 38 1284.202347 -0.063742 -0.473826
2 39 1290.266832 -0.067375 -0.441209
2 40 1296.187476 -0.070742 -0.406850
2 41 1301.870907 -0.073830 -0.370886
2 42 1307.227494 -0.076626 -0.333458
2 43 1312.172760 -0.079120 -0.294714
2 44 1316.628716 -0.081302 -0.254807
2 45 1320.525089 -0.083162 -0.213894
2 46 1323.800429 -0.084695 -0.172137
2 47 1326.403084 -0.085893 -0.129701
2 48 1328.292008 -0.086753 -0.086753
2 49 1329.437411 -0.087269 -0.043462
2 50 1329.821229 -0.087442 -0.000000
2 51 1329.437411 -0.087269 0.043462
2 52 1328.292008 -0.086753 0.086753
2 53 1326.403084 -0.085893 0.129701
2 54 1323.800429 -0.084695 0.172137
2 55 1320.525089 -0.083162 0.213894
2 56 1316.628716 -0.081302 0.254807
2 57 1312.172760 -0.079120 0.294714
2 58 1307.227494 -0.076626 0.333458
2 59 1301.870907 -0.073830 0.370886
2 60 1296.187476 -0.070742 0.406850
2 61 1290.266832 -0.067375 0.441209
2 62 1284.202347 -0.063742 0.473826
2 63 1278.089661 -0.059858 0.504574
2 64 1272.025176 -0.055738 0.533330
2 65 1266.104532 -0.051397 0.559981
2 66 1260.421101 -0.046854 0.584423
2 67 1255.064514 -0.042126 0.606558
2 68 1250.119247 -0.037231 0.626299
2 69 1245.663291 -0.032190 0.643568
2 70 1241.766919 -0.027021 0.658297
2 71 1238.491579 -0.021746 0.670429
2 72 1235.888924 -0.016385 0.679915
2 73 1234.000000 -0.010959 0.686717
2 74 1232.854597 -0.005491 0.690809
2 75 1232.470778 -0.000000 0.692175
2 76 1232.854597 0.005491 0.690809
2 77 1234.000000 0.010959 0.686717
2 78 1235.888924 0.016385 0.679915
2 79 1238.491579 0.021746 0.670429
2 80 1241.766919 0.027021 0.658297
2 81 1245.663291 0.032190 0.643568
2 82 1250.119247 0.037231 0.626299
2 83 1255.064514 0.042126 0.606558
2 84 1260.421101 0.046854 0.584423
2 85 1266.104532 0.051397 0.559981
2 86 1272.025176 0.055738 0.533330
2 87 1278.089661 0.059858 0.504574
2 88 1284.202347 0.063742 0.473826
2 89 1290.266832 0.067375 0.441209
2 90 1296.187476 0.070742 0.406850
2 91 1301.870907 0.073830 0.370886
2 92 1307.227494 0.076626 0.333458
2 93 1312.172760 0.079120 0.294714
2 94 1316.628716 0.081302 0.254807
2 95 1320.525089 0.083162 0.213894
2 96 1323.800429 0.084695 0.172137
2 97 1326.403084 0.085893 0.129701
2 98 1328.292008 0.086753 0.086753
2 99 1329.437411 0.087269 0.043462
2 100 1329.821229 0.087442 0.000000
3 0 1327.932306 0.130732 -0.000000
3 1 1327.548487 0.130474 -0.043032
3 2 1326.403084 0.129701 -0.085893
3 3 1324.514160 0.128416 -0.128416
3 4 1321.911506 0.126624 -0.170432
3 5 1318.636165 0.124333 -0.211775
3 6 1314.739793 0.121551 -0.252283
3 7 1310.283837 0.118289 -0.291794
3 8 1305.338570 0.114561 -0.330155
3 9 1299.981983 0.110380 -0.367212
3 10 1294.298552 0.105764 -0.402820
3 11 1288.377908 0.100730 -0.436838
3 12 1282.313423 0.095299 -0.469133
3 13 1276.200738 0.089492 -0.499576
3 14 1270.136252 0.083331 -0.528047
3 15 1264.215608 0.076842 -0.554434
3 16 1258.532177 0.070049 -0.578634
3 17 1253.175590 0.062980 -0.600549
3 18 1248.230324 0.055663 -0.620095
3 19 1243.774368 0.048125 -0.637193
3 20 1239.877995 0.040398 -0.651777
3 21 1236.602655 0.032512 -0.663788
3 22 1234.000000 0.024497 -0.673180
3 23 1232.111076 0.016385 -0.679915
3 24 1230.965673 0.008209 -0.683966
3 25 1230.581855 0.000000 -0.685319
3 26 1230.965673 -0.008209 -0.683966
3 27 1232.111076 -0.016385 -0.679915
3 28 1234.000000 -0.024497 -0.673180
3 29 1236.602655 -0.032512 -0.663788
3 30 1239.877995 -0.040398 -0.651777
3 31 1243.774368 -0.048125 -0.637193
3 32 1248.230324 -0.055663 -0.620095
3 33 1253.175590 -0.062980 -0.600549
3 34 1258.532177 -0.070049 -0.578634
3 35 1264.215608 -0.076842 -0.554434
3 36 1270.136252 -0.083331 -0.528047
3 37 1276.200738 -0.089492 -0.499576
3 38 1282.313423 -0.095299 -0.469133
3 39 1288.377908 -0.100730 -0.436838
3 40 1294.298552 -0.105764 -0.402820
3 41 1299.981983 -0.110380 -0.367212
3 42 1305.338570 -0.114561 -0.330155
3 43 1310.283837 -0.118289 -0.291794
3 44 1314.739793 -0.121551 -0.252283
3 45 1318.636165 -0.124333 -0.211775
3 46 1321.911506 -0.126624 -0.170432
3 47 1324.514160 -0.128416 -0.128416
3 48 1326.403084 -0.129701 -0.085893
3 49 1327.548487 -0.130474 -0.043032
3 50 1327.932306 -0.130732 -0.000000
3 51 1327.548487 -0.130474 0.043032
3 52 1326.403084 -0.129701 0.085893
3 53 1324.514160 -0.128416 0.128416
3 54 1321.911506 -0.126624 0.170432
3 55 1318.636165 -0.124333 0.211775
3 56 1314.739793 -0.121551 0.252283
3 57 1310.283837 -0.118289 0.291794
3 58 1305.338570 -0.114561 0.330155
3 59 1299.981983 -0.110380 0.367212
3 60 1294.298552 -0.105764 0.402820
3 61 1288.377908 -0.100730 0.436838
3 62 1282.313423 -0.095299 0.469133
3 63 1276.200738 -0.089492 0.499576
3 64 1270.136252 -0.083331 0.528047
3 65 1264.215608 -0.076842 0.554434
3 66 1258.532177 -0.070049 0.578634
3 67 1253.175590 -0.062980 0.600549
3 68 1248.230324 -0.055663 0.620095
3 69 1243.774368 -0.048125 0.637193
3 70 1239.877995 -0.040398 0.651777
3 71 1236.602655 -0.032512 0.663788
3 72 1234.000000 -0.024497 0.673180
3 73 1232.111076 -0.016385 0.679915
3 74 1230.965673 -0.008209 0.683966
3 75 1230.581855 -0.000000 0.685319
3 76 1230.965673 0.008209 0.683966
3 77 1232.111076 0.016385 0.679915
3 78 1234.000000 0.024497 0.673180
3 79 1236.602655 0.032512 0.663788
3 80 1239.877995 0.040398 0.651777
3 81 1243.774368 0.048125 0.637193
3 82 1248.230324 0.055663 0.620095
3 83 1253.175590 0.062980 0.600549
3 84 1258.532177 0.070049 0.578634
3 85 1264.215608 0.076842 0.554434
3 86 1270.136252 0.083331 0.528047
3 87 1276.200738 0.089492 0.499576
3 88 1282.313423 0.095299 0.469133
3 89 1288.377908 0.100730 0.436838
3 90 1294.298552 0.105764 0.402820
3 91 1299.981983 0.110380 0.367212
3 92 1305.338570 0.114561 0.330155
3 93 1310.283837 0.118289 0.291794
3 94 1314.739793 0.121551 0.252283
3 95 1318.636165 0.124333 0.211775
3 96 1321.911506 0.126624 0.170432
3 97 1324.514160 0.128416 0.128416
3 98 1326.403084 0.129701 0.085893
3 99 1327.548487 0.130474 0.043032
3 100 1327.932306 0.130732 0.000000
4 0 1325.329651 0.173505 -0.000000
4 1 1324.945832 0.173163 -0.042431
4 2 1323.800429 0.172137 -0.084695
4 3 1321.911506 0.170432 -0.126624
4 4 1319.308851 0.168054 -0.168054
4 5 1316.033510 0.165013 -0.208821
4 6 1312.137138 0.161321 -0.248763
4 7 1307.681182 0.156992 -0.287724
4 8 1302.735915 0.152044 -0.325549
4 9 1297.379328 0.146495 -0.362089
4 10 1291.695897 0.140369 -0.397200
4 11 1285.775253 0.133688 -0.430744
4 12 1279.710768 0.126480 -0.462588
4 13 1273.598083 0.118772 -0.492606
4 14 1267.533598 0.110596 -0.520680
4 15 1261.612953 0.101984 -0.546699
4 16 1255.929522 0.092969 -0.570561
4 17 1250.572935 0.083587 -0.592171
4 18 1245.627669 0.073875 -0.611444
4 19 1241.171713 0.063871 -0.628303
4 20 1237.275341 0.053616 -0.642684
4 21 1234.000000 0.043149 -0.654527
4 22 1231.397345 0.032512 -0.663788
4 23 1229.508421 0.021746 -0.670429
4 24 1228.363018 0.010894 -0.674424
4 25 1227.979200 0.000000 -0.675758
4 26 1228.363018 -0.010894 -0.674424
4 27 1229.508421 -0.021746 -0.670429
4 28 1231.397345 -0.032512 -0.663788
4 29 1234.000000 -0.043149 -0.654527
4 30 1237.275341 -0.053616 -0.642684
4 31 1241.171713 -0.063871 -0.628303
4 32 1245.627669 -0.073875 -0.611444
4 33 1250.572935 -0.083587 -0.592171
4 34 1255.929522 -0.092969 -0.570561
4 35 1261.612953 -0.101984 -0.546699
4 36 1267.533598 -0.110596 -0.520680
4 37 1273.598083 -0.118772 -0.492606
4 38 1279.710768 -0.126480 -0.462588
4 39 1285.775253 -0.133688 -0.430744
4 40 1291.695897 -0.140369 -0.397200
4 41 1297.379328 -0.146495 -0.362089
4 42 1302.735915 -0.152044 -0.325549
4 43 1307.681182 -0.156992 -0.287724
4 44 1312.137138 -0.161321 -0.248763
4 45 1316.033510 -0.165013 -0.208821
4 46 1319.308851 -0.168054 -0.168054
4 47 1321.911506 -0.170432 -0.126624
4 48 1323.800429 -0.172137 -0.084695
4 49 1324.945832 -0.173163 -0.042431
4 50 1325.329651 -0.173505 -0.000000
4 51 1324.945832 -0.173163 0.042431
4 52 1323.800429 -0.172137 0.084695
4 53 1321.911506 -0.170432 0.126624
4 54 1319.308851 -0.168054 0.168054
4 55 1316.033510 -0.165013 0.208821
4 56 1312.137138 -0.161321 0.248763
4 57 1307.681182 -0.156992 0.287724
4 58 1302.735915 -0.152044 0.325549
4 59 1297.379328 -0.146495 0.362089
4 60 1291.695897 -0.140369 0.397200
4 61 1285.775253 -0.133688 0.430744
4 62 1279.710768 -0.126480 0.462588
4 63 1273.598083 -0.118772 0.492606
4 64 1267.533598 -0.110596 0.520680
4 65 1261.612953 -0.101984 0.546699
4 66 1255.929522 -0.092969 0.570561
4 67 1250.572935 -0.083587 0.592171
4 68 1245.627669 -0.073875 0.611444
4 69 1241.171713 -0.063871 0.628303
4 70 1237.275341 -0.053616 0.642684
4 71 1234.000000 -0.043149 0.654527
4 72 1231.397345 -0.032512 0.663788
4 73 1229.508421 -0.021746 0.670429
4 74 1228.363018 -0.010894 0.674424
4 75 1227.979200 -0.000000 0.675758
4 76 1228.363018 0.010894 0.674424
4 77 1229.508421 0.021746 0.670429
4 78 1231.397345 0.032512 0.663788
4 79 1234.000000 0.043149 0.654527
4 80 1237.275341 0.053616 0.642684
4 81 1241.171713 0.063871 0.628303
4 82 1245.627669 0.073875 0.611444
4 83 1250.572935 0.083587 0.592171
4 84 1255.929522 0.092969 0.570561
4 85 1261.612953 0.101984 0.546699
4 86 1267.533598 0.110596 0.520680
4 87 1273.598083 0.118772 0.492606
4 88 1279.710768 0.126480 0.462588
4 89 1285.775253 0.133688 0.430744
4 90 1291.695897 0.140369 0.397200
4 91 1297.379328 0.146495 0.362089
4 92 1302.735915 0.152044 0.325549
4 93 1307.681182 0.156992 0.287724
4 94 1312.137138 0.161321 0.248763
4 95 1316.033510 0.165013 0.208821
4 96 1319.308851 0.168054 0.168054
4 97 1321.911506 0.170432 0.126624
4 98 1323.800429 0.172137 0.084695
4 99 1324.945832 0.173163 0.042431
4 100 1325.329651 0.173505 0.000000
5 0 1322.054310 0.215594 -0.000000
5 1 1321.670492 0.215168 -0.041663
5 2 1320.525089 0.213894 -0.083162
5 3 1318.636165 0.211775 -0.124333
5 4 1316.033510 0.208821 -0.165013
5 5 1312.758169 0.205042 -0.205042
5 6 1308.861797 0.200454 -0.244262
5 7 1304.405841 0.195075 -0.282517
5 8 1299.460575 0.188926 -0.319658
5 9 1294.103988 0.182032 -0.355537
5 10 1288.420557 0.174419 -0.390013
5 11 1282.499912 0.166118 -0.422950
5 12 1276.435427 0.157161 -0.454217
5 13 1270.322742 0.147584 -0.483692
5 14 1264.258257 0.137425 -0.511258
5 15 1258.337613 0.126723 -0.536807
5 16 1252.654182 0.115521 -0.560237
5 17 1247.297595 0.103863 -0.581455
5 18 1242.352328 0.091795 -0.600380
5 19 1237.896372 0.079365 -0.616934
5 20 1234.000000 0.066622 -0.631054
5 21 1230.724659 0.053616 -0.642684
5 22 1228.122005 0.040398 -0.651777
5 23 1226.233081 0.027021 -0.658297
5 24 1225.087678 0.013537 -0.662220
5 25 1224.703859 0.000000 -0.663530
5 26 1225.087678 -0.013537 -0.662220
5 27 1226.233081 -0.027021 -0.658297
5 28 1228.122005 -0.040398 -0.651777
5 29 1230.724659 -0.053616 -0.642684
5 30 1234.000000 -0.066622 -0.631054
5 31 1237.896372 -0.079365 -0.616934
5 32 1242.352328 -0.091795 -0.600380
5 33 1247.297595 -0.103863 -0.581455
5 34 1252.654182 -0.115521 -0.560237
5 35 1258.337613 -0.126723 -0.536807
5 36 1264.258257 -0.137425 -0.511258
5 37 1270.322742 -0.147584 -0.483692
5 38 1276.435427 -0.157161 -0.454217
5 39 1282.499912 -0.166118 -0.422950
5 40 1288.420557 -0.174419 -0.390013
5 41 1294.103988 -0.182032 -0.355537
5 42 1299.460575 -0.188926 -0.319658
5 43 1304.405841 -0.195075 -0.282517
5 44 1308.861797 -0.200454 -0.244262
5 45 1312.758169 -0.205042 -0.205042
5 46 1316.033510 -0.208821 -0.165013
5 47 1318.636165 -0.211775 -0.124333
5 48 1320.525089 -0.213894 -0.083162
5 49 1321.670492 -0.215168 -0.041663
5 50 1322.054310 -0.215594 -0.000000
5 51 1321.670492 -0.215168 0.041663
5 52 1320.525089 -0.213894 0.083162
5 53 1318.636165 -0.211775 0.124333
5 54 1316.033510 -0.208821 0.165013
5 55 1312.758169 -0.205042 0.205042
5 56 1308.861797 -0.200454 0.244262
5 57 1304.405841 -0.195075 0.282517
5 58 1299.460575 -0.188926 0.319658
5 59 1294.103988 -0.182032 0.355537
5 60 1288.420557 -0.174419 0.390013
5 61 1282.499912 -0.166118 0.422950
5 62 1276.435427 -0.157161 0.454217
5 63 1270.322742 -0.147584 0.483692
5 64 1264.258257 -0.137425 0.511258
5 65 1258.337613 -0.126723 0.536807
5 66 1252.654182 -0.115521 0.560237
5 67 1247.297595 -0.103863 0.581455
5 68 1242.352328 -0.091795 0.600380
5 69 1237.896372 -0.079365 0.616934
5 70 1234.000000 -0.066622 0.631054
5 71 1230.724659 -0.053616 0.642684
5 72 1228.122005 -0.040398 0.651777
5 73 1226.233081 -0.027021 0.658297
5 74 1225.087678 -0.013537 0.662220
5 75 1224.703859 -0.000000 0.663530
5 76 1225.087678 0.013537 0.662220
5 77 1226.233081 0.027021 0.658297
5 78 1228.122005 0.040398 0.651777
5 79 1230.724659 0.053616 0.642684
5 80 1234.000000 0.066622 0.631054
5 81 1237.896372 0.079365 0.616934
5 82 1242.352328 0.091795 0.600380
5 83 1247.297595 0.103863 0.581455
5 84 1252.654182 0.115521 0.560237
5 85 1258.337613 0.126723 0.536807
5 86 1264.258257 0.137425 0.511258
5 87 1270.322742 0.147584 0.483692
5 88 1276.435427 0.157161 0.454217
5 89 1282.499912 0.166118 0.422950
5 90 1288.420557 0.174419 0.390013
5 91 1294.103988 0.182032 0.355537
5 92 1299.460575 0.188926 0.319658
5 93 1304.405841 0.195075 0.282517
5 94 1308.861797 0.200454 0.244262
5 95 1312.758169 0.205042 0.205042
5 96 1316.033510 0.208821 0.165013
5 97 1318.636165 0.211775 0.124333
5 98 1320.525089 0.213894 0.083162
5 99 1321.670492 0.215168 0.041663
5 100 1322.054310 0.215594 0.000000
6 0 1318.157938 0.256832 -0.000000
6 1 1317.774119 0.256325 -0.040731
6 2 1316.628716 0.254807 -0.081302
6 3 1314.739793 0.252283 -0.121551
6 4 1312.137138 0.248763 -0.161321
6 5 1308.861797 0.244262 -0.200454
6 6 1304.965425 0.238796 -0.238796
6 7 1300.509469 0.232388 -0.276196
6 8 1295.564203 0.225063 -0.312505
6 9 1290.207615 0.216850 -0.347582
6 10 1284.524184 0.207781 -0.381286
6 11 1278.603540 0.197892 -0.413486
6 12 1272.539055 0.187222 -0.444054
6 13 1266.426370 0.175813 -0.472870
6 14 1260.361885 0.163711 -0.499819
6 15 1254.441240 0.150962 -0.524796
6 16 1248.757809 0.137617 -0.547701
6 17 1243.401222 0.123730 -0.568445
6 18 1238.455956 0.109354 -0.586946
6 19 1234.000000 0.094546 -0.603130
6 20 1230.103628 0.079365 -0.616934
6 21 1226.828287 0.063871 -0.628303
6 22 1224.225632 0.048125 -0.637193
6 23 1222.336709 0.032190 -0.643568
6 24 1221.191305 0.016127 -0.647403
6 25 1220.807487 0.000000 -0.648683
6 26 1221.191305 -0.016127 -0.647403
6 27 1222.336709 -0.032190 -0.643568
6 28 1224.225632 -0.048125 -0.637193
6 29 1226.828287 -0.063871 -0.628303
6 30 1230.103628 -0.079365 -0.616934
6 31 1234.000000 -0.094546 -0.603130
6 32 1238.455956 -0.109354 -0.586946
6 33 1243.401222 -0.123730 -0.568445
6 34 1248.757809 -0.137617 -0.547701
6 35 1254.441240 -0.150962 -0.524796
6 36 1260.361885 -0.163711 -0.499819
6 37 1266.426370 -0.175813 -0.472870
6 38 1272.539055 -0.187222 -0.444054
6 39 1278.603540 -0.197892 -0.413486
6 40 1284.524184 -0.207781 -0.381286
6 41 1290.207615 -0.216850 -0.347582
6 42 1295.564203 -0.225063 -0.312505
6 43 1300.509469 -0.232388 -0.276196
6 44 1304.965425 -0.238796 -0.238796
6 45 1308.861797 -0.244262 -0.200454
6 46 1312.137138 -0.248763 -0.161321
6 47 1314.739793 -0.252283 -0.121551
