#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
18
#I,J,P,Ux,Uy
0 63 1256.205094 -0.000000 0.354827
0 64 1253.253192 -0.000000 0.375049
0 65 1250.371305 -0.000000 0.393791
0 66 1247.604883 -0.000000 0.410979
0 67 1244.997552 -0.000000 0.426544
0 68 1242.590432 -0.000000 0.440427
0 69 1240.421486 -0.000000 0.452571
0 70 1238.524918 -0.000000 0.462929
0 71 1236.930638 -0.000000 0.471460
0 72 1235.663790 -0.000000 0.478131
0 73 1234.744352 -0.000000 0.482914
0 74 1234.186825 -0.000000 0.485792
0 75 1234.000000 -0.000000 0.486752
0 76 1234.186825 0.000000 0.485792
0 77 1234.744352 0.000000 0.482914
0 78 1235.663790 0.000000 0.478131
0 79 1236.930638 0.000000 0.471460
0 80 1238.524918 0.000000 0.462929
0 81 1240.421486 0.000000 0.452571
0 82 1242.590432 0.000000 0.440427
0 83 1244.997552 0.000000 0.426544
0 84 1247.604883 0.000000 0.410979
0 85 1250.371305 0.000000 0.393791
0 86 1253.253192 0.000000 0.375049
0 87 1256.205094 0.000000 0.354827
0 88 1259.180458 0.000000 0.333205
0 89 1262.132359 0.000000 0.310268
0 90 1265.014246 0.000000 0.286106
0 91 1267.780669 0.000000 0.260815
0 92 1270.388000 0.000000 0.234495
0 93 1272.795120 0.000000 0.207249
0 94 1274.964066 0.000000 0.179185
0 95 1276.860634 0.000000 0.150415
0 96 1278.454914 0.000000 0.121050
0 97 1279.721762 0.000000 0.091208
0 98 1280.641200 0.000000 0.061006
0 99 1281.198727 0.000000 0.030563
0 100 1281.385552 0.000000 0.000000
1 0 1281.198727 0.030563 -0.000000
1 1 1281.011903 0.030503 -0.030503
1 2 1280.454375 0.030322 -0.060886
1 3 1279.534937 0.030022 -0.091028
1 4 1278.268089 0.029603 -0.120811
1 5 1276.673810 0.029068 -0.150118
1 6 1274.777242 0.028417 -0.178832
1 7 1272.608295 0.027655 -0.206840
1 8 1270.201175 0.026783 -0.234032
1 9 1267.593845 0.025806 -0.260300
1 10 1264.827422 0.024726 -0.285541
1 11 1261.945535 0.023550 -0.309655
1 12 1258.993633 0.022280 -0.332547
1 13 1256.018270 0.020922 -0.354127
1 14 1253.066368 0.019482 -0.374309
1 15 1250.184481 0.017965 -0.393014
1 16 1247.418058 0.016377 -0.410168
1 17 1244.810727 0.014724 -0.425703
1 18 1242.403608 0.013013 -0.439558
1 19 1240.234661 0.011251 -0.451678
1 20 1238.338093 0.009445 -0.462015
1 21 1236.743813 0.007601 -0.470530
1 22 1235.476965 0.005727 -0.477187
1 23 1234.557528 0.003831 -0.481961
1 24 1234.000000 0.001919 -0.484833
1 25 1233.813175 0.000000 -0.485792
1 26 1234.000000 -0.001919 -0.484833
1 27 1234.557528 -0.003831 -0.481961
1 28 1235.476965 -0.005727 -0.477187
1 29 1236.743813 -0.007601 -0.470530
1 30 1238.338093 -0.009445 -0.462015
1 31 1240.234661 -0.011251 -0.451678
1 32 1242.403608 -0.013013 -0.439558
1 33 1244.810727 -0.014724 -0.425703
1 34 1247.418058 -0.016377 -0.410168
1 35 1250.184481 -0.017965 -0.393014
1 36 1253.066368 -0.019482 -0.374309
1 37 1256.018270 -0.020922 -0.354127
1 38 1258.993633 -0.022280 -0.332547
1 39 1261.945535 -0.023550 -0.309655
1 40 1264.827422 -0.024726 -0.285541
1 41 1267.593845 -0.025806 -0.260300
1 42 1270.201175 -0.026783 -0.234032
1 43 1272.608295 -0.027655 -0.206840
1 44 1274.777242 -0.028417 -0.178832
1 45 1276.673810 -0.029068 -0.150118
1 46 1278.268089 -0.029603 -0.120811
1 47 1279.534937 -0.030022 -0.091028
1 48 1280.454375 -0.030322 -0.060886
1 49 1281.011903 -0.030503 -0.030503
1 50 1281.198727 -0.030563 -0.000000
1 51 1281.011903 -0.030503 0.030503
1 52 1280.454375 -0.030322 0.060886
1 53 1279.534937 -0.030022 0.091028
1 54 1278.268089 -0.029603 0.120811
1 55 1276.673810 -0.029068 0.150118
1 56 1274.777242 -0.028417 0.178832
1 57 1272.608295 -0.027655 0.206840
1 58 1270.201175 -0.026783 0.234032
1 59 1267.593845 -0.025806 0.260300
1 60 1264.827422 -0.024726 0.285541
1 61 1261.945535 -0.023550 0.309655
1 62 1258.993633 -0.022280 0.332547
1 63 1256.018270 -0.020922 0.354127
1 64 1253.066368 -0.019482 0.374309
1 65 1250.184481 -0.017965 0.393014
1 66 1247.418058 -0.016377 0.410168
1 67 1244.810727 -0.014724 0.425703
1 68 1242.403608 -0.013013 0.439558
1 69 1240.234661 -0.011251 0.451678
1 70 1238.338093 -0.009445 0.462015
1 71 1236.743813 -0.007601 0.470530
1 72 1235.476965 -0.005727 0.477187
1 73 1234.557528 -0.003831 0.481961
1 74 1234.000000 -0.001919 0.484833
1 75 1233.813175 -0.000000 0.485792
1 76 1234.000000 0.001919 0.484833
1 77 1234.557528 0.003831 0.481961
1 78 1235.476965 0.005727 0.477187
1 79 1236.743813 0.007601 0.470530
1 80 1238.338093 0.009445 0.462015
1 81 1240.234661 0.011251 0.451678
1 82 1242.403608 0.013013 0.439558
1 83 1244.810727 0.014724 0.425703
1 84 1247.418058 0.016377 0.410168
1 85 1250.184481 0.017965 0.393014
1 86 1253.066368 0.019482 0.374309
1 87 1256.018270 0.020922 0.354127
1 88 1258.993633 0.022280 0.332547
1 89 1261.945535 0.023550 0.309655
1 90 1264.827422 0.024726 0.285541
1 91 1267.593845 0.025806 0.260300
1 92 1270.201175 0.026783 0.234032
1 93 1272.608295 0.027655 0.206840
1 94 1274.777242 0.028417 0.178832
1 95 1276.673810 0.029068 0.150118
1 96 1278.268089 0.029603 0.120811
1 97 1279.534937 0.030022 0.091028
1 98 1280.454375 0.030322 0.060886
1 99 1281.011903 0.030503 0.030503
1 100 1281.198727 0.030563 0.000000
2 0 1280.641200 0.061006 -0.000000
2 1 1280.454375 0.060886 -0.030322
2 2 1279.896847 0.060525 -0.060525
2 3 1278.977410 0.059926 -0.090489
2 4 1277.710562 0.059090 -0.120096
2 5 1276.116282 0.058020 -0.149229
2 6 1274.219714 0.056722 -0.177773
2 7 1272.050767 0.055200 -0.205615
2 8 1269.643648 0.053460 -0.232646
2 9 1267.036317 0.051509 -0.258758
2 10 1264.269894 0.049355 -0.283850
2 11 1261.388007 0.047006 -0.307821
2 12 1258.436105 0.044472 -0.330577
2 13 1255.460742 0.041762 -0.352029
2 14 1252.508840 0.038887 -0.372092
2 15 1249.626953 0.035859 -0.390686
2 16 1246.860530 0.032689 -0.407738
2 17 1244.253200 0.029390 -0.423181
2 18 1241.846080 0.025975 -0.436954
2 19 1239.677133 0.022458 -0.449002
2 20 1237.780565 0.018852 -0.459279
2 21 1236.186286 0.015172 -0.467742
2 22 1234.919438 0.011431 -0.474360
2 23 1234.000000 0.007646 -0.479106
2 24 1233.442472 0.003831 -0.481961
2 25 1233.255648 0.000000 -0.482914
2 26 1233.442472 -0.003831 -0.481961
2 27 1234.000000 -0.007646 -0.479106
2 28 1234.919438 -0.011431 -0.474360
2 29 1236.186286 -0.015172 -0.467742
2 30 1237.780565 -0.018852 -0.459279
2 31 1239.677133 -0.022458 -0.449002
2 32 1241.846080 -0.025975 -0.436954
2 33 1244.253200 -0.029390 -0.423181
2 34 1246.860530 -0.032689 -0.407738
2 35 1249.626953 -0.035859 -0.390686
2 36 1252.508840 -0.038887 -0.372092
2 37 1255.460742 -0.041762 -0.352029
2 38 1258.436105 -0.044472 -0.330577
2 39 1261.388007 -0.047006 -0.307821
2 40 1264.269894 -0.049355 -0.283850
2 41 1267.036317 -0.051509 -0.258758
2 42 1269.643648 -0.053460 -0.232646
2 43 1272.050767 -0.055200 -0.205615
2 44 1274.219714 -0.056722 -0.177773
2 45 1276.116282 -0.058020 -0.149229
2 46 1277.710562 -0.059090 -0.120096
2 47 1278.977410 -0.059926 -0.090489
2 48 1279.896847 -0.060525 -0.060525
2 49 1280.454375 -0.060886 -0.030322
2 50 1280.641200 -0.061006 -0.000000
2 51 1280.454375 -0.060886 0.030322
2 52 1279.896847 -0.060525 0.060525
2 53 1278.977410 -0.059926 0.090489
2 54 1277.710562 -0.059090 0.120096
2 55 1276.116282 -0.058020 0.149229
2 56 1274.219714 -0.056722 0.177773
2 57 1272.050767 -0.055200 0.205615
2 58 1269.643648 -0.053460 0.232646
2 59 1267.036317 -0.051509 0.258758
2 60 1264.269894 -0.049355 0.283850
2 61 1261.388007 -0.047006 0.307821
2 62 1258.436105 -0.044472 0.330577
2 63 1255.460742 -0.041762 0.352029
2 64 1252.508840 -0.038887 0.372092
2 65 1249.626953 -0.035859 0.390686
2 66 1246.860530 -0.032689 0.407738
2 67 1244.253200 -0.029390 0.423181
2 68 1241.846080 -0.025975 0.436954
2 69 1239.677133 -0.022458 0.449002
2 70 1237.780565 -0.018852 0.459279
2 71 1236.186286 -0.015172 0.467742
2 72 1234.919438 -0.011431 0.474360
2 73 1234.000000 -0.007646 0.479106
2 74 1233.442472 -0.003831 0.481961
2 75 1233.255648 -0.000000 0.482914
2 76 1233.442472 0.003831 0.481961
2 77 1234.000000 0.007646 0.479106
2 78 1234.919438 0.011431 0.474360
2 79 1236.186286 0.015172 0.467742
2 80 1237.780565 0.018852 0.459279
2 81 1239.677133 0.022458 0.449002
2 82 1241.846080 0.025975 0.436954
2 83 1244.253200 0.029390 0.423181
2 84 1246.860530 0.032689 0.407738
2 85 1249.626953 0.035859 0.390686
2 86 1252.508840 0.038887 0.372092
2 87 1255.460742 0.041762 0.352029
2 88 1258.436105 0.044472 0.330577
2 89 1261.388007 0.047006 0.307821
2 90 1264.269894 0.049355 0.283850
2 91 1267.036317 0.051509 0.258758
2 92 1269.643648 0.053460 0.232646
2 93 1272.050767 0.055200 0.205615
2 94 1274.219714 0.056722 0.177773
2 95 1276.116282 0.058020 0.149229
2 96 1277.710562 0.059090 0.120096
2 97 1278.977410 0.059926 0.090489
2 98 1279.896847 0.060525 0.060525
2 99 1280.454375 0.060886 0.030322
2 100 1280.641200 0.061006 0.000000
3 0 1279.721762 0.091208 -0.000000
3 1 1279.534937 0.091028 -0.030022
3 2 1278.977410 0.090489 -0.059926
3 3 1278.057972 0.089593 -0.089593
3 4 1276.791124 0.088343 -0.118906
3 5 1275.196844 0.086744 -0.147750
3 6 1273.300276 0.084803 -0.176012
3 7 1271.131330 0.082528 -0.203578
3 8 1268.724210 0.079926 -0.230341
3 9 1266.116879 0.077010 -0.256195
3 10 1263.350456 0.073789 -0.281038
3 11 1260.468569 0.070277 -0.304772
3 12 1257.516668 0.066488 -0.327303
3 13 1254.541304 0.062436 -0.348542
3 14 1251.589402 0.058138 -0.368406
3 15 1248.707516 0.053611 -0.386816
3 16 1245.941093 0.048872 -0.403699
3 17 1243.333762 0.043940 -0.418989
3 18 1240.926642 0.038835 -0.432625
3 19 1238.757696 0.033576 -0.444555
3 20 1236.861128 0.028185 -0.454729
3 21 1235.266848 0.022683 -0.463109
3 22 1234.000000 0.017091 -0.469662
3 23 1233.080562 0.011431 -0.474360
3 24 1232.523035 0.005727 -0.477187
3 25 1232.336210 0.000000 -0.478131
3 26 1232.523035 -0.005727 -0.477187
3 27 1233.080562 -0.011431 -0.474360
3 28 1234.000000 -0.017091 -0.469662
3 29 1235.266848 -0.022683 -0.463109
3 30 1236.861128 -0.028185 -0.454729
3 31 1238.757696 -0.033576 -0.444555
3 32 1240.926642 -0.038835 -0.432625
3 33 1243.333762 -0.043940 -0.418989
3 34 1245.941093 -0.048872 -0.403699
3 35 1248.707516 -0.053611 -0.386816
3 36 1251.589402 -0.058138 -0.368406
3 37 1254.541304 -0.062436 -0.348542
3 38 1257.516668 -0.066488 -0.327303
3 39 1260.468569 -0.070277 -0.304772
3 40 1263.350456 -0.073789 -0.281038
3 41 1266.116879 -0.077010 -0.256195
3 42 1268.724210 -0.079926 -0.230341
3 43 1271.131330 -0.082528 -0.203578
3 44 1273.300276 -0.084803 -0.176012
3 45 1275.196844 -0.086744 -0.147750
3 46 1276.791124 -0.088343 -0.118906
3 47 1278.057972 -0.089593 -0.089593
3 48 1278.977410 -0.090489 -0.059926
3 49 1279.534937 -0.091028 -0.030022
3 50 1279.721762 -0.091208 -0.000000
3 51 1279.534937 -0.091028 0.030022
3 52 1278.977410 -0.090489 0.059926
3 53 1278.057972 -0.089593 0.089593
3 54 1276.791124 -0.088343 0.118906
3 55 1275.196844 -0.086744 0.147750
3 56 1273.300276 -0.084803 0.176012
3 57 1271.131330 -0.082528 0.203578
3 58 1268.724210 -0.079926 0.230341
3 59 1266.116879 -0.077010 0.256195
3 60 1263.350456 -0.073789 0.281038
3 61 1260.468569 -0.070277 0.304772
3 62 1257.516668 -0.066488 0.327303
3 63 1254.541304 -0.062436 0.348542
3 64 1251.589402 -0.058138 0.368406
3 65 1248.707516 -0.053611 0.386816
3 66 1245.941093 -0.048872 0.403699
3 67 1243.333762 -0.043940 0.418989
3 68 1240.926642 -0.038835 0.432625
3 69 1238.757696 -0.033576 0.444555
3 70 1236.861128 -0.028185 0.454729
3 71 1235.266848 -0.022683 0.463109
3 72 1234.000000 -0.017091 0.469662
3 73 1233.080562 -0.011431 0.474360
3 74 1232.523035 -0.005727 0.477187
3 75 1232.336210 -0.000000 0.478131
3 76 1232.523035 0.005727 0.477187
3 77 1233.080562 0.011431 0.474360
3 78 1234.000000 0.017091 0.469662
3 79 1235.266848 0.022683 0.463109
3 80 1236.861128 0.028185 0.454729
3 81 1238.757696 0.033576 0.444555
3 82 1240.926642 0.038835 0.432625
3 83 1243.333762 0.043940 0.418989
3 84 1245.941093 0.048872 0.403699
3 85 1248.707516 0.053611 0.386816
3 86 1251.589402 0.058138 0.368406
3 87 1254.541304 0.062436 0.348542
3 88 1257.516668 0.066488 0.327303
3 89 1260.468569 0.070277 0.304772
3 90 1263.350456 0.073789 0.281038
3 91 1266.116879 0.077010 0.256195
3 92 1268.724210 0.079926 0.230341
3 93 1271.131330 0.082528 0.203578
3 94 1273.300276 0.084803 0.176012
3 95 1275.196844 0.086744 0.147750
3 96 1276.791124 0.088343 0.118906
3 97 1278.057972 0.089593 0.089593
3 98 1278.977410 0.090489 0.059926
3 99 1279.534937 0.091028 0.030022
3 100 1279.721762 0.091208 0.000000
4 0 1278.454914 0.121050 -0.000000
4 1 1278.268089 0.120811 -0.029603
4 2 1277.710562 0.120096 -0.059090
4 3 1276.791124 0.118906 -0.088343
4 4 1275.524276 0.117247 -0.117247
4 5 1273.929996 0.115126 -0.145689
4 6 1272.033428 0.112550 -0.173556
4 7 1269.864481 0.109530 -0.200738
4 8 1267.457362 0.106077 -0.227128
4 9 1264.850031 0.102206 -0.252621
4 10 1262.083608 0.097932 -0.277117
4 11 1259.201721 0.093271 -0.300520
4 12 1256.249819 0.088242 -0.322737
4 13 1253.274456 0.082865 -0.343680
4 14 1250.322554 0.077160 -0.363266
4 15 1247.440667 0.071152 -0.381419
4 16 1244.674244 0.064862 -0.398067
4 17 1242.066914 0.058316 -0.413144
4 18 1239.659794 0.051541 -0.426590
4 19 1237.490847 0.044562 -0.438352
4 20 1235.594279 0.037407 -0.448385
4 21 1234.000000 0.030104 -0.456648
4 22 1232.733152 0.022683 -0.463109
4 23 1231.813714 0.015172 -0.467742
4 24 1231.256187 0.007601 -0.470530
4 25 1231.069362 0.000000 -0.471460
4 26 1231.256187 -0.007601 -0.470530
4 27 1231.813714 -0.015172 -0.467742
4 28 1232.733152 -0.022683 -0.463109
4 29 1234.000000 -0.030104 -0.456648
4 30 1235.594279 -0.037407 -0.448385
4 31 1237.490847 -0.044562 -0.438352
4 32 1239.659794 -0.051541 -0.426590
4 33 1242.066914 -0.058316 -0.413144
4 34 1244.674244 -0.064862 -0.398067
4 35 1247.440667 -0.071152 -0.381419
4 36 1250.322554 -0.077160 -0.363266
4 37 1253.274456 -0.082865 -0.343680
4 38 1256.249819 -0.088242 -0.322737
4 39 1259.201721 -0.093271 -0.300520
4 40 1262.083608 -0.097932 -0.277117
4 41 1264.850031 -0.102206 -0.252621
4 42 1267.457362 -0.106077 -0.227128
4 43 1269.864481 -0.109530 -0.200738
4 44 1272.033428 -0.112550 -0.173556
4 45 1273.929996 -0.115126 -0.145689
4 46 1275.524276 -0.117247 -0.117247
4 47 1276.791124 -0.118906 -0.088343
4 48 1277.710562 -0.120096 -0.059090
4 49 1278.268089 -0.120811 -0.029603
4 50 1278.454914 -0.121050 -0.000000
4 51 1278.268089 -0.120811 0.029603
4 52 1277.710562 -0.120096 0.059090
4 53 1276.791124 -0.118906 0.088343
4 54 1275.524276 -0.117247 0.117247
4 55 1273.929996 -0.115126 0.145689
4 56 1272.033428 -0.112550 0.173556
4 57 1269.864481 -0.109530 0.200738
4 58 1267.457362 -0.106077 0.227128
4 59 1264.850031 -0.102206 0.252621
4 60 1262.083608 -0.097932 0.277117
4 61 1259.201721 -0.093271 0.300520
4 62 1256.249819 -0.088242 0.322737
4 63 1253.274456 -0.082865 0.343680
4 64 1250.322554 -0.077160 0.363266
4 65 1247.440667 -0.071152 0.381419
4 66 1244.674244 -0.064862 0.398067
4 67 1242.066914 -0.058316 0.413144
4 68 1239.659794 -0.051541 0.426590
4 69 1237.490847 -0.044562 0.438352
4 70 1235.594279 -0.037407 0.448385
4 71 1234.000000 -0.030104 0.456648
4 72 1232.733152 -0.022683 0.463109
4 73 1231.813714 -0.015172 0.467742
4 74 1231.256187 -0.007601 0.470530
4 75 1231.069362 -0.000000 0.471460
4 76 1231.256187 0.007601 0.470530
4 77 1231.813714 0.015172 0.467742
4 78 1232.733152 0.022683 0.463109
4 79 1234.000000 0.030104 0.456648
4 80 1235.594279 0.037407 0.448385
4 81 1237.490847 0.044562 0.438352
4 82 1239.659794 0.051541 0.426590
4 83 1242.066914 0.058316 0.413144
4 84 1244.674244 0.064862 0.398067
4 85 1247.440667 0.071152 0.381419
4 86 1250.322554 0.077160 0.363266
4 87 1253.274456 0.082865 0.343680
4 88 1256.249819 0.088242 0.322737
4 89 1259.201721 0.093271 0.300520
4 90 1262.083608 0.097932 0.277117
4 91 1264.850031 0.102206 0.252621
4 92 1267.457362 0.106077 0.227128
4 93 1269.864481 0.109530 0.200738
4 94 1272.033428 0.112550 0.173556
4 95 1273.929996 0.115126 0.145689
4 96 1275.524276 0.117247 0.117247
4 97 1276.791124 0.118906 0.088343
4 98 1277.710562 0.120096 0.059090
4 99 1278.268089 0.120811 0.029603
4 100 1278.454914 0.121050 0.000000
5 0 1276.860634 0.150415 -0.000000
5 1 1276.673810 0.150118 -0.029068
5 2 1276.116282 0.149229 -0.058020
5 3 1275.196844 0.147750 -0.086744
5 4 1273.929996 0.145689 -0.115126
5 5 1272.335717 0.143053 -0.143053
5 6 1270.439149 0.139852 -0.170415
5 7 1268.270202 0.136099 -0.197106
5 8 1265.863082 0.131809 -0.223018
5 9 1263.255752 0.126999 -0.248050
5 10 1260.489329 0.121688 -0.272103
5 11 1257.607442 0.115897 -0.295082
5 12 1254.655540 0.109648 -0.316897
5 13 1251.680177 0.102966 -0.337461
5 14 1248.728275 0.095878 -0.356693
5 15 1245.846388 0.088412 -0.374517
5 16 1243.079965 0.080596 -0.390864
5 17 1240.472634 0.072463 -0.405668
5 18 1238.065515 0.064043 -0.418871
5 19 1235.896568 0.055371 -0.430420
5 20 1234.000000 0.046481 -0.440272
5 21 1232.405721 0.037407 -0.448385
5 22 1231.138872 0.028185 -0.454729
5 23 1230.219435 0.018852 -0.459279
5 24 1229.661907 0.009445 -0.462015
5 25 1229.475082 0.000000 -0.462929
5 26 1229.661907 -0.009445 -0.462015
5 27 1230.219435 -0.018852 -0.459279
5 28 1231.138872 -0.028185 -0.454729
5 29 1232.405721 -0.037407 -0.448385
5 30 1234.000000 -0.046481 -0.440272
5 31 1235.896568 -0.055371 -0.430420
5 32 1238.065515 -0.064043 -0.418871
5 33 1240.472634 -0.072463 -0.405668
5 34 1243.079965 -0.080596 -0.390864
5 35 1245.846388 -0.088412 -0.374517
5 36 1248.728275 -0.095878 -0.356693
5 37 1251.680177 -0.102966 -0.337461
5 38 1254.655540 -0.109648 -0.316897
5 39 1257.607442 -0.115897 -0.295082
5 40 1260.489329 -0.121688 -0.272103
5 41 1263.255752 -0.126999 -0.248050
5 42 1265.863082 -0.131809 -0.223018
5 43 1268.270202 -0.136099 -0.197106
5 44 1270.439149 -0.139852 -0.170415
5 45 1272.335717 -0.143053 -0.143053
5 46 1273.929996 -0.145689 -0.115126
5 47 1275.196844 -0.147750 -0.086744
5 48 1276.116282 -0.149229 -0.058020
5 49 1276.673810 -0.150118 -0.029068
5 50 1276.860634 -0.150415 -0.000000
5 51 1276.673810 -0.150118 0.029068
5 52 1276.116282 -0.149229 0.058020
5 53 1275.196844 -0.147750 0.086744
5 54 1273.929996 -0.145689 0.115126
5 55 1272.335717 -0.143053 0.143053
5 56 1270.439149 -0.139852 0.170415
5 57 1268.270202 -0.136099 0.197106
5 58 1265.863082 -0.131809 0.223018
5 59 1263.255752 -0.126999 0.248050
5 60 1260.489329 -0.121688 0.272103
5 61 1257.607442 -0.115897 0.295082
5 62 1254.655540 -0.109648 0.316897
5 63 1251.680177 -0.102966 0.337461
5 64 1248.728275 -0.095878 0.356693
5 65 1245.846388 -0.088412 0.374517
5 66 1243.079965 -0.080596 0.390864
5 67 1240.472634 -0.072463 0.405668
5 68 1238.065515 -0.064043 0.418871
5 69 1235.896568 -0.055371 0.430420
5 70 1234.000000 -0.046481 0.440272
5 71 1232.405721 -0.037407 0.448385
5 72 1231.138872 -0.028185 0.454729
5 73 1230.219435 -0.018852 0.459279
5 74 1229.661907 -0.009445 0.462015
5 75 1229.475082 -0.000000 0.462929
5 76 1229.661907 0.009445 0.462015
5 77 1230.219435 0.018852 0.459279
5 78 1231.138872 0.028185 0.454729
5 79 1232.405721 0.037407 0.448385
5 80 1234.000000 0.046481 0.440272
5 81 1235.896568 0.055371 0.430420
5 82 1238.065515 0.064043 0.418871
5 83 1240.472634 0.072463 0.405668
5 84 1243.079965 0.080596 0.390864
5 85 1245.846388 0.088412 0.374517
5 86 1248.728275 0.095878 0.356693
5 87 1251.680177 0.102966 0.337461
5 88 1254.655540 0.109648 0.316897
5 89 1257.607442 0.115897 0.295082
5 90 1260.489329 0.121688 0.272103
5 91 1263.255752 0.126999 0.248050
5 92 1265.863082 0.131809 0.223018
5 93 1268.270202 0.136099 0.197106
5 94 1270.439149 0.139852 0.170415
5 95 1272.335717 0.143053 0.143053
5 96 1273.929996 0.145689 0.115126
5 97 1275.196844 0.147750 0.086744
5 98 1276.116282 0.149229 0.058020
5 99 1276.673810 0.150118 0.029068
5 100 1276.860634 0.150415 0.000000
6 0 1274.964066 0.179185 -0.000000
6 1 1274.777242 0.178832 -0.028417
6 2 1274.219714 0.177773 -0.056722
6 3 1273.300276 0.176012 -0.084803
6 4 1272.033428 0.173556 -0.112550
6 5 1270.439149 0.170415 -0.139852
6 6 1268.542581 0.166602 -0.166602
6 7 1266.373634 0.162132 -0.192695
6 8 1263.966514 0.157021 -0.218028
6 9 1261.359184 0.151291 -0.242500
6 10 1258.592761 0.144964 -0.266014
6 11 1255.710874 0.138065 -0.288479
6 12 1252.758972 0.130621 -0.309806
6 13 1249.783609 0.122661 -0.329910
6 14 1246.831707 0.114217 -0.348712
6 15 1243.949820 0.105323 -0.366137
6 16 1241.183397 0.096012 -0.382118
6 17 1238.576066 0.086323 -0.396591
6 18 1236.168947 0.076293 -0.409498
6 19 1234.000000 0.065963 -0.420790
6 20 1232.103432 0.055371 -0.430420
6 21 1230.509153 0.044562 -0.438352
6 22 1229.242304 0.033576 -0.444555
6 23 1228.322867 0.022458 -0.449002
6 24 1227.765339 0.011251 -0.451678
6 25 1227.578514 0.000000 -0.452571
6 26 1227.765339 -0.011251 -0.451678
6 27 1228.322867 -0.022458 -0.449002
6 28 1229.242304 -0.033576 -0.444555
6 29 1230.509153 -0.044562 -0.438352
6 30 1232.103432 -0.055371 -0.430420
6 31 1234.000000 -0.065963 -0.420790
6 32 1236.168947 -0.076293 -0.409498
6 33 1238.576066 -0.086323 -0.396591
6 34 1241.183397 -0.096012 -0.382118
6 35 1243.949820 -0.105323 -0.366137
6 36 1246.831707 -0.114217 -0.348712
6 37 1249.783609 -0.122661 -0.329910
6 38 1252.758972 -0.130621 -0.309806
6 39 1255.710874 -0.138065 -0.288479
6 40 1258.592761 -0.144964 -0.266014
6 41 1261.359184 -0.151291 -0.242500
6 42 1263.966514 -0.157021 -0.218028
6 43 1266.373634 -0.162132 -0.192695
6 44 1268.542581 -0.166602 -0.166602
6 45 1270.439149 -0.170415 -0.139852
6 46 1272.033428 -0.173556 -0.112550
6 47 1273.300276 -0.176012 -0.084803
